Device,EulerX,EulerY,EulerZ,FreeAccX,FreeAccY,FreeAccZ,Timestamp
D4:22:CD:00:49:AA,-37.017845153808594,-81.63846588134766,50.641998291015625,-2.8769283294677734,1.3024156093597412,1.2836723327636719,639.385231256485
D4:22:CD:00:05:6E,-30.55347442626953,-8.546012878417969,-113.587890625,-0.7434688806533813,-7.988451957702637,-2.3646745681762695,639.385231256485
D4:22:CD:00:05:5E,-163.83277893066406,-53.587276458740234,-83.13460540771484,-1.3493874073028564,0.9591116905212402,0.7772455215454102,639.385231256485
D4:22:CD:00:05:6B,-26.85127067565918,0.5095618963241577,107.78953552246094,-2.7904505729675293,8.931161880493164,-3.315016746520996,639.385231256485
D4:22:CD:00:05:5D,-165.3167266845703,-63.67615509033203,-133.4107666015625,-1.140852928161621,-1.613821029663086,0.41457080841064453,639.385231256485
D4:22:CD:00:49:AA,-44.7674560546875,-82.69586181640625,59.697296142578125,-3.553971767425537,2.1543540954589844,0.5994491577148438,639.3892545700073
D4:22:CD:00:05:6E,-31.10944175720215,-13.67231273651123,-126.54303741455078,-3.2082715034484863,-7.3019866943359375,-1.1105194091796875,639.3892545700073
D4:22:CD:00:05:5E,-165.03993225097656,-57.6491813659668,-81.04671478271484,-2.853534698486328,-0.09958551824092865,0.36931800842285156,639.3892545700073
D4:22:CD:00:05:6B,-24.14388656616211,5.592395782470703,122.58090209960938,-5.747684478759766,7.3356428146362305,-6.134387969970703,639.3892545700073
D4:22:CD:00:05:5D,-168.4170379638672,-56.296875,-131.4723663330078,-3.9527549743652344,-5.003917694091797,-3.9014720916748047,639.3892545700073
D4:22:CD:00:49:AA,-49.130455017089844,-83.25898742675781,64.070068359375,-3.341536045074463,2.6327147483825684,-1.636256217956543,639.3922514915466
D4:22:CD:00:05:6E,-27.818965911865234,-18.690351486206055,-140.73117065429688,-3.5743956565856934,-4.72916316986084,-1.3207006454467773,639.3922514915466
D4:22:CD:00:05:5E,-165.67697143554688,-61.71689224243164,-79.6662368774414,0.030391503125429153,-0.943355917930603,0.1351184844970703,639.3922514915466
D4:22:CD:00:05:6B,-21.300552368164062,9.287574768066406,137.8394317626953,-7.1160173416137695,5.834041595458984,-5.818511962890625,639.3922514915466
