Device,EulerX,EulerY,EulerZ,FreeAccX,FreeAccY,FreeAccZ,Timestamp
D4:22:CD:00:05:5E,155.766357421875,-63.40761184692383,-58.045135498046875,-1.8780598640441895,0.8130227327346802,0.2348155975341797,2491.11958360672
D4:22:CD:00:05:6E,-6.1590471267700195,-6.826017379760742,161.56536865234375,3.1105804443359375,11.871843338012695,6.948822021484375,2491.11958360672
D4:22:CD:00:05:6B,-23.013978958129883,-25.3906192779541,103.99248504638672,-17.05461883544922,-1.202413558959961,0.21233558654785156,2491.11958360672
D4:22:CD:00:05:5D,-167.74737548828125,-61.73310089111328,-177.9856414794922,-10.269187927246094,1.117455005645752,9.217845916748047,2491.11958360672
D4:22:CD:00:49:AA,102.87952423095703,-86.97315216064453,-154.748291015625,-3.807745933532715,-0.601807713508606,3.1337108612060547,2491.11958360672
D4:22:CD:00:05:5E,155.1643524169922,-63.041908264160156,-57.3895263671875,0.20496001839637756,0.4085506200790405,0.8076457977294922,2491.1314873695374
D4:22:CD:00:05:6E,-10.277190208435059,-11.303779602050781,165.2871856689453,2.5685935020446777,9.531850814819336,5.575995445251465,2491.1314873695374
D4:22:CD:00:05:6B,-19.954435348510742,-28.42689323425293,98.5486068725586,-9.461709976196289,-1.0626192092895508,0.7843198776245117,2491.1314873695374
D4:22:CD:00:05:5D,-170.08474731445312,-58.43511199951172,-172.83592224121094,-4.550165176391602,-0.6317788362503052,1.626561164855957,2491.1314873695374
D4:22:CD:00:49:AA,94.9599609375,-86.69074249267578,-146.9723358154297,-2.374904155731201,1.9821155071258545,1.0163660049438477,2491.1314873695374
D4:22:CD:00:05:6E,-17.501916885375977,-14.037809371948242,174.47518920898438,-1.1751537322998047,3.2045722007751465,2.0385265350341797,2491.141788959503
D4:22:CD:00:05:6B,-7.470505714416504,-34.4122428894043,85.98947143554688,-8.06497573852539,2.093857765197754,1.871659278869629,2491.141788959503
D4:22:CD:00:05:5D,-169.35108947753906,-57.16522979736328,-168.53672790527344,-3.391735553741455,-3.7102489471435547,-4.019688606262207,2491.141788959503
D4:22:CD:00:49:AA,87.93437957763672,-86.08663940429688,-139.8028106689453,0.48957157135009766,3.193723201751709,-1.0387678146362305,2491.141788959503
D4:22:CD:00:05:5E,86.63682556152344,-69.3389892578125,0.7576424479484558,2.382571220397949,0.08882002532482147,-4.582784652709961,2491.151175260544
D4:22:CD:00:05:6B,10.418474197387695,-39.70623779296875,66.84720611572266,-5.71042537689209,5.686141014099121,4.628145217895508,2491.151175260544
D4:22:CD:00:05:5D,-166.00636291503906,-58.20923614501953,-166.82220458984375,-0.014483975246548653,-0.26835477352142334,-5.514135360717773,2491.151175260544
D4:22:CD:00:49:AA,86.47997283935547,-85.50865173339844,-139.04380798339844,-0.5800049304962158,1.9410252571105957,-1.8754162788391113,2491.151175260544
D4:22:CD:00:05:5E,43.829193115234375,-67.9721450805664,40.841773986816406,12.23845100402832,5.652401924133301,4.7096757888793945,2491.160402774811
D4:22:CD:00:05:6E,-69.79804229736328,-22.41160011291504,165.7789306640625,4.273733139038086,0.5665168762207031,6.493618011474609,2491.160402774811
D4:22:CD:00:05:6B,63.36201858520508,-31.42838478088379,80.13650512695312,3.4321231842041016,0.17762017250061035,6.225118637084961,2491.160402774811
D4:22:CD:00:05:5E,48.0169677734375,-71.54769897460938,36.07729721069336,1.8414649963378906,6.468683242797852,-2.712447166442871,2491.1898238658905
D4:22:CD:00:05:6E,-77.67265319824219,-7.5289082527160645,171.38233947753906,-1.6477324962615967,-2.1441330909729004,4.2939605712890625,2491.1898238658905
D4:22:CD:00:05:6B,63.811248779296875,-23.423351287841797,75.15383911132812,0.16004371643066406,0.524181604385376,5.481673240661621,2491.1898238658905
D4:22:CD:00:05:5D,153.99952697753906,-82.47146606445312,-88.35997009277344,0.5998274087905884,-1.7238659858703613,1.0469694137573242,2491.1898238658905
D4:22:CD:00:49:AA,77.63603210449219,-74.38265991210938,-126.72443389892578,-4.48381233215332,0.5995429754257202,0.208984375,2491.1898238658905
D4:22:CD:00:05:5E,57.46095275878906,-74.03223419189453,27.149381637573242,-1.7387714385986328,7.34033203125,-2.564232349395752,2491.219528913498
D4:22:CD:00:05:6E,-82.5921630859375,5.144362926483154,178.10733032226562,-4.224356651306152,-1.5516808032989502,7.122491836547852,2491.219528913498
D4:22:CD:00:05:6B,67.62996673583984,-13.739316940307617,64.15362548828125,3.816244125366211,1.5932164192199707,4.8690643310546875,2491.219528913498
D4:22:CD:00:05:5D,149.611328125,-83.4318618774414,-81.97762298583984,4.479477882385254,-2.5348992347717285,-2.6794114112854004,2491.219528913498
D4:22:CD:00:49:AA,34.185157775878906,-73.99451446533203,-84.78883361816406,-2.0954642295837402,1.5889675617218018,2.266702651977539,2491.219528913498
D4:22:CD:00:05:5E,67.8153076171875,-75.74361419677734,16.695327758789062,0.11069059371948242,6.499594688415527,-1.0638923645019531,2491.2498755455017
D4:22:CD:00:05:6E,-80.74555206298828,15.922161102294922,-172.7660369873047,-6.888911247253418,-1.8926138877868652,6.692188262939453,2491.2498755455017
D4:22:CD:00:05:6B,69.93240356445312,-4.332989692687988,50.656002044677734,10.313486099243164,1.240715742111206,3.03902530670166,2491.2498755455017
D4:22:CD:00:05:5D,-158.96139526367188,-82.68362426757812,-127.80899047851562,0.6496373414993286,2.5024380683898926,-2.818920135498047,2491.2498755455017
D4:22:CD:00:49:AA,22.276037216186523,-70.10228729248047,-73.79557037353516,4.036033630371094,1.4701530933380127,1.7279090881347656,2491.2498755455017
D4:22:CD:00:05:5E,77.58073425292969,-76.76941680908203,6.766060829162598,0.8871984481811523,5.603960990905762,-0.9599409103393555,2491.3099842071533
D4:22:CD:00:05:6E,-73.87531280517578,24.05457878112793,-160.7281951904297,-6.2529449462890625,-5.805062294006348,-0.642857551574707,2491.3099842071533
D4:22:CD:00:05:6B,71.076416015625,4.291387557983398,36.06675720214844,15.831512451171875,0.4327993392944336,0.14474868774414062,2491.3099842071533
D4:22:CD:00:05:5D,-149.66754150390625,-81.8858871459961,-135.0247802734375,-1.1699233055114746,-0.8620195388793945,-4.37014102935791,2491.3099842071533
D4:22:CD:00:49:AA,27.82134246826172,-68.05269622802734,-78.95149993896484,2.003859519958496,-1.1612968444824219,0.14522457122802734,2491.3099842071533
D4:22:CD:00:05:5E,85.6547622680664,-77.16891479492188,-0.7747442126274109,0.5480589866638184,5.527435302734375,-0.7124261856079102,2491.3397059440613
D4:22:CD:00:05:6E,-68.47966003417969,29.75154685974121,-145.92164611816406,-4.078337669372559,-7.834170341491699,-2.5866966247558594,2491.3397059440613
D4:22:CD:00:05:6B,70.40168762207031,12.064253807067871,21.937833786010742,18.430194854736328,5.435063362121582,2.834425926208496,2491.3397059440613
D4:22:CD:00:05:5D,-133.79629516601562,-85.16255950927734,-150.603271484375,-0.18152090907096863,0.27351289987564087,-4.103855133056641,2491.3397059440613
D4:22:CD:00:49:AA,32.396324157714844,-67.71408081054688,-83.52969360351562,-1.7166497707366943,-1.4500341415405273,-1.5654258728027344,2491.3397059440613
D4:22:CD:00:05:5E,91.06369018554688,-77.3324966430664,-6.090921401977539,-0.12226851284503937,4.791360855102539,-0.8435907363891602,2491.3698542118073
D4:22:CD:00:05:6E,-63.187835693359375,33.58623123168945,-128.7899932861328,-6.977506637573242,-8.493232727050781,-3.570366859436035,2491.3698542118073
D4:22:CD:00:05:6B,59.604576110839844,18.444305419921875,8.434739112854004,20.649494171142578,5.959230422973633,-1.4786787033081055,2491.3698542118073
D4:22:CD:00:05:5D,-58.23322296142578,-86.41663360595703,133.89398193359375,0.8452084064483643,2.2288765907287598,-3.330277442932129,2491.3698542118073
D4:22:CD:00:49:AA,35.29484558105469,-68.29782104492188,-86.2336196899414,-0.194687157869339,0.23631945252418518,-2.548379898071289,2491.3698542118073
D4:22:CD:00:05:5E,95.19168853759766,-77.47602844238281,-9.989537239074707,-0.297734797000885,3.893770694732666,-1.1746807098388672,2491.3998560905457
D4:22:CD:00:05:6E,-55.73765182495117,36.3912467956543,-111.2793197631836,-3.102992057800293,-16.467708587646484,-5.47824764251709,2491.3998560905457
D4:22:CD:00:05:6B,41.80683135986328,22.3276424407959,-4.469687461853027,16.69134521484375,-1.2918305397033691,-13.145936965942383,2491.3998560905457
D4:22:CD:00:05:5D,-19.077838897705078,-81.7158432006836,95.82777404785156,1.63211989402771,3.3999109268188477,-2.4410104751586914,2491.3998560905457
D4:22:CD:00:49:AA,39.185970306396484,-69.51944732666016,-89.92679595947266,1.5594520568847656,1.8083817958831787,-1.448227882385254,2491.3998560905457
D4:22:CD:00:05:5E,99.02625274658203,-77.60433959960938,-13.482629776000977,0.14817467331886292,3.494001865386963,-0.5946750640869141,2491.4298634529114
D4:22:CD:00:05:6E,-43.997859954833984,39.03224182128906,-94.51554107666016,-2.028871536254883,-18.012863159179688,-7.59952449798584,2491.4298634529114
D4:22:CD:00:05:6B,24.638219833374023,23.067703247070312,-16.813310623168945,8.813558578491211,-7.272626876831055,-13.169050216674805,2491.4298634529114
D4:22:CD:00:05:5D,-7.957082748413086,-75.58623504638672,86.39848327636719,1.6114692687988281,4.85352897644043,-1.7402172088623047,2491.4298634529114
D4:22:CD:00:49:AA,43.97336196899414,-70.98503875732422,-95.16453552246094,1.712639570236206,1.718414545059204,-1.5379877090454102,2491.4298634529114
D4:22:CD:00:05:5E,103.0820083618164,-77.62814331054688,-17.41546630859375,0.029595013707876205,3.310472011566162,-0.6967582702636719,2491.4603881835938
D4:22:CD:00:05:6E,-24.438405990600586,40.3028678894043,-78.64564514160156,-1.4787256717681885,-14.011896133422852,-11.921253204345703,2491.4603881835938
D4:22:CD:00:05:6B,10.859094619750977,21.785446166992188,-27.882055282592773,6.5971527099609375,-7.80827522277832,-9.304523468017578,2491.4603881835938
D4:22:CD:00:05:5D,-3.4163811206817627,-69.21587371826172,83.1744384765625,3.0341458320617676,5.357542037963867,-0.4733600616455078,2491.4603881835938
D4:22:CD:00:49:AA,49.14010238647461,-72.7814712524414,-101.51197814941406,1.0255606174468994,0.4669474959373474,-2.5912771224975586,2491.4603881835938
D4:22:CD:00:05:5E,107.6316146850586,-77.55775451660156,-21.813690185546875,-0.3665623664855957,2.911052703857422,-0.6669960021972656,2491.489385843277
D4:22:CD:00:05:6E,-1.0909888744354248,38.911746978759766,-65.23121643066406,3.399862766265869,-8.82032585144043,-14.704032897949219,2491.489385843277
D4:22:CD:00:05:6B,0.479473739862442,19.74250030517578,-37.96404266357422,3.747849464416504,-9.811553955078125,-9.122062683105469,2491.489385843277
D4:22:CD:00:05:5D,-1.7779484987258911,-63.8248176574707,82.65461730957031,4.28123664855957,8.585412979125977,-1.908280849456787,2491.489385843277
D4:22:CD:00:49:AA,56.48246765136719,-75.30139923095703,-110.24981689453125,1.0932915210723877,-0.6140964031219482,-3.377509593963623,2491.489385843277
D4:22:CD:00:05:5E,114.17841339111328,-77.28612518310547,-28.287132263183594,-0.21672597527503967,1.902113914489746,-0.5611419677734375,2491.5204100608826
D4:22:CD:00:05:6E,18.35443878173828,35.728694915771484,-54.5645637512207,6.553276062011719,-6.335383415222168,-11.79636001586914,2491.5204100608826
D4:22:CD:00:05:6B,-6.280856132507324,17.620840072631836,-47.85024642944336,2.359050750732422,-10.858602523803711,-7.765722274780273,2491.5204100608826
D4:22:CD:00:05:5D,-2.574763774871826,-61.21052932739258,84.65092468261719,10.983612060546875,15.81294059753418,-6.618832588195801,2491.5204100608826
D4:22:CD:00:49:AA,73.21459197998047,-78.24703216552734,-127.96085357666016,1.3742022514343262,-1.4599010944366455,-2.3729867935180664,2491.5204100608826
D4:22:CD:00:05:5E,122.36311340332031,-76.56798553466797,-35.9480094909668,-0.485257089138031,0.5842610597610474,0.43616390228271484,2491.5499410629272
D4:22:CD:00:05:6E,32.35655212402344,31.433107376098633,-44.813480377197266,9.382579803466797,-7.740412712097168,-8.192686080932617,2491.5499410629272
D4:22:CD:00:05:6B,-11.146929740905762,16.228364944458008,-56.4104118347168,-1.5373482704162598,-12.059125900268555,-4.719411849975586,2491.5499410629272
D4:22:CD:00:05:5D,-7.923064708709717,-64.8648681640625,88.99811553955078,1.5767779350280762,14.248699188232422,-5.651391983032227,2491.5499410629272
D4:22:CD:00:49:AA,97.13957214355469,-79.4941177368164,-153.2051239013672,1.9754843711853027,-6.681009292602539,-0.3926525115966797,2491.5499410629272
D4:22:CD:00:05:5E,126.86933135986328,-76.0637435913086,-39.049896240234375,0.49744462966918945,1.776538372039795,-0.7629375457763672,2491.609559774399
D4:22:CD:00:05:6E,45.51054763793945,26.701522827148438,-34.240142822265625,13.18122673034668,-1.9730324745178223,-8.583261489868164,2491.609559774399
D4:22:CD:00:05:6B,-14.0468168258667,15.148003578186035,-63.55379867553711,-4.806007385253906,-13.904123306274414,-2.567958354949951,2491.609559774399
D4:22:CD:00:05:5D,-12.497457504272461,-68.46318054199219,94.86614227294922,-1.6514265537261963,-0.21453198790550232,-0.9368343353271484,2491.609559774399
D4:22:CD:00:49:AA,113.6665267944336,-79.12954711914062,-171.63229370117188,-0.27678191661834717,-6.327693939208984,0.7045078277587891,2491.609559774399
