DeviceTag: Xsens DOT5D,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-04-09 11:40:51.156,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1758917,0.9999,-0.0083,-0.0097,0.0049,-0.9591,-1.1054,0.5706,-0.0244,0.0144,0.0672,0
1759083,0.9999,-0.0083,-0.0097,0.0049,-0.9584,-1.1055,0.5711,-0.0022,-0.0075,0.0814,0
1759250,0.9999,-0.0083,-0.0097,0.0049,-0.9563,-1.1059,0.5710,0.0058,-0.0299,0.0706,0
1759417,0.9999,-0.0083,-0.0097,0.0049,-0.9549,-1.1049,0.5700,-0.0165,-0.0067,0.0610,0
1759583,0.9999,-0.0083,-0.0097,0.0049,-0.9546,-1.1052,0.5705,-0.0459,0.0160,0.0764,0
1759750,0.9999,-0.0083,-0.0097,0.0049,-0.9540,-1.1065,0.5721,-0.0189,0.0072,0.0715,0
1759917,0.9999,-0.0083,-0.0097,0.0049,-0.9536,-1.1058,0.5722,0.0061,-0.0099,0.0833,0
1760083,0.9999,-0.0083,-0.0097,0.0049,-0.9532,-1.1061,0.5738,-0.0066,-0.0164,0.0776,0
1760250,0.9999,-0.0083,-0.0097,0.0049,-0.9531,-1.1067,0.5750,-0.0237,-0.0035,0.0741,0
1760417,0.9999,-0.0083,-0.0097,0.0049,-0.9523,-1.1066,0.5762,-0.0175,0.0008,0.0714,0
1760583,0.9999,-0.0083,-0.0097,0.0049,-0.9524,-1.1064,0.5760,0.0110,-0.0099,0.0583,0
1760750,0.9999,-0.0083,-0.0097,0.0049,-0.9538,-1.1072,0.5757,-0.0836,0.0105,0.1078,0
1760917,0.9999,-0.0083,-0.0097,0.0049,-0.9530,-1.1078,0.5762,0.0422,-0.0201,0.0724,0
1761083,0.9999,-0.0083,-0.0097,0.0049,-0.9528,-1.1063,0.5761,-0.0179,0.0096,0.0229,0
1761250,0.9999,-0.0083,-0.0097,0.0050,-0.9541,-1.1085,0.5766,-0.0044,-0.0161,0.1230,0
1761417,0.9999,-0.0083,-0.0097,0.0050,-0.9526,-1.1056,0.5769,-0.0327,0.0160,0.0069,0
1761583,0.9999,-0.0083,-0.0097,0.0050,-0.9555,-1.1075,0.5778,-0.0549,0.0082,0.1376,0
1761750,0.9999,-0.0083,-0.0097,0.0050,-0.9534,-1.1103,0.5779,0.0118,-0.0079,0.0543,0
1761917,0.9999,-0.0083,-0.0097,0.0050,-0.9543,-1.1102,0.5781,0.0329,-0.0358,0.0452,0
1762083,0.9999,-0.0083,-0.0097,0.0050,-0.9534,-1.1088,0.5774,-0.0188,-0.0207,0.1087,0
1762250,0.9999,-0.0083,-0.0097,0.0050,-0.9525,-1.1060,0.5781,-0.0391,0.0004,0.0289,0
1762417,0.9999,-0.0083,-0.0097,0.0050,-0.9523,-1.1058,0.5797,-0.0386,-0.0056,0.0606,0
1762583,0.9999,-0.0082,-0.0097,0.0050,-0.9510,-1.1055,0.5809,-0.0142,-0.0040,0.0934,0
1762750,0.9999,-0.0082,-0.0097,0.0050,-0.9507,-1.1036,0.5816,-0.0018,-0.0081,0.0661,0
1762917,0.9999,-0.0082,-0.0097,0.0050,-0.9507,-1.1023,0.5823,-0.0251,0.0032,0.0706,0
1763083,0.9999,-0.0082,-0.0096,0.0050,-0.9499,-1.0998,0.5831,-0.0500,-0.0036,0.0646,0
1763250,0.9999,-0.0082,-0.0096,0.0050,-0.9491,-1.0994,0.5842,-0.0408,-0.0050,0.0611,0
1763417,0.9999,-0.0082,-0.0096,0.0050,-0.9478,-1.0979,0.5849,-0.0255,-0.0079,0.0768,0
1763583,0.9999,-0.0082,-0.0096,0.0050,-0.9478,-1.0996,0.5850,0.0067,-0.0012,0.0458,0
1763750,0.9999,-0.0082,-0.0097,0.0050,-0.9480,-1.1021,0.5857,0.0070,0.0076,0.0821,0
1763917,0.9999,-0.0082,-0.0097,0.0050,-0.9479,-1.1032,0.5858,-0.0071,0.0158,0.0634,0
1764083,0.9999,-0.0082,-0.0097,0.0050,-0.9471,-1.1042,0.5859,-0.0194,0.0245,0.0897,0
1764250,0.9999,-0.0082,-0.0097,0.0050,-0.9470,-1.1036,0.5863,-0.0388,0.0246,0.0604,0
1764417,0.9999,-0.0082,-0.0097,0.0050,-0.9477,-1.1067,0.5870,-0.0187,-0.0240,0.1026,0
1764583,0.9999,-0.0082,-0.0097,0.0050,-0.9462,-1.1082,0.5873,-0.0285,-0.0676,0.0702,0
1764750,0.9999,-0.0082,-0.0097,0.0051,-0.9484,-1.1085,0.5882,-0.0242,-0.0485,0.0561,0
1764917,0.9999,-0.0082,-0.0097,0.0051,-0.9504,-1.1101,0.5891,-0.0035,0.0051,0.0651,0
1765083,0.9999,-0.0083,-0.0097,0.0051,-0.9519,-1.1103,0.5897,0.0306,0.0287,0.0631,0
1765250,0.9999,-0.0082,-0.0097,0.0051,-0.9511,-1.1116,0.5900,0.0287,0.0192,0.0613,0
1765417,0.9999,-0.0082,-0.0098,0.0051,-0.9498,-1.1134,0.5909,-0.0220,0.0113,0.0492,0
1765583,0.9999,-0.0082,-0.0098,0.0051,-0.9503,-1.1153,0.5917,-0.0623,0.0110,0.0852,0
1765750,0.9999,-0.0082,-0.0098,0.0051,-0.9496,-1.1174,0.5919,-0.0453,-0.0345,0.0865,0
1765917,0.9999,-0.0082,-0.0098,0.0051,-0.9490,-1.1178,0.5917,-0.0232,-0.0438,0.0579,0
1766083,0.9999,-0.0082,-0.0098,0.0051,-0.9497,-1.1170,0.5914,-0.0243,-0.0125,0.0678,0
1766250,0.9999,-0.0082,-0.0098,0.0051,-0.9501,-1.1164,0.5917,-0.0198,0.0167,0.0701,0
1766417,0.9999,-0.0082,-0.0098,0.0051,-0.9501,-1.1162,0.5914,0.0008,0.0147,0.0513,0
1766583,0.9999,-0.0082,-0.0098,0.0051,-0.9501,-1.1158,0.5922,0.0138,0.0138,0.0601,0
1766750,0.9999,-0.0082,-0.0098,0.0051,-0.9494,-1.1160,0.5917,-0.0049,0.0093,0.0793,0
1766917,0.9999,-0.0082,-0.0098,0.0051,-0.9487,-1.1163,0.5926,-0.0111,-0.0247,0.0685,0
1767083,0.9999,-0.0082,-0.0098,0.0051,-0.9488,-1.1170,0.5924,-0.0309,-0.0303,0.0855,0
1767250,0.9999,-0.0082,-0.0098,0.0051,-0.9483,-1.1162,0.5928,-0.0249,-0.0082,0.0487,0
1767417,0.9999,-0.0082,-0.0098,0.0051,-0.9472,-1.1163,0.5931,-0.0259,0.0092,0.0761,0
1767583,0.9999,-0.0082,-0.0098,0.0051,-0.9460,-1.1156,0.5942,-0.0219,0.0052,0.0734,0
1767750,0.9999,-0.0082,-0.0098,0.0051,-0.9456,-1.1160,0.5946,-0.0010,0.0025,0.0887,0
1767917,0.9999,-0.0082,-0.0098,0.0051,-0.9448,-1.1161,0.5951,0.0058,-0.0193,0.0735,0
1768083,0.9999,-0.0082,-0.0098,0.0051,-0.9451,-1.1160,0.5961,-0.0275,-0.0265,0.0603,0
1768250,0.9999,-0.0082,-0.0098,0.0051,-0.9453,-1.1177,0.5974,-0.0233,-0.0110,0.0975,0
1768417,0.9999,-0.0082,-0.0098,0.0051,-0.9464,-1.1180,0.5976,-0.0000,-0.0030,0.0711,0
1768583,0.9999,-0.0082,-0.0098,0.0051,-0.9478,-1.1185,0.5986,0.0097,0.0183,0.0644,0
1768750,0.9999,-0.0082,-0.0098,0.0052,-0.9470,-1.1191,0.6002,-0.0084,0.0108,0.0774,0
1768917,0.9999,-0.0082,-0.0098,0.0052,-0.9467,-1.1179,0.6008,-0.0338,-0.0028,0.0734,0
1769083,0.9999,-0.0082,-0.0098,0.0052,-0.9472,-1.1169,0.6009,-0.0343,-0.0098,0.0898,0
1769250,0.9999,-0.0082,-0.0098,0.0052,-0.9469,-1.1170,0.6019,-0.0199,-0.0086,0.0533,0
1769417,0.9999,-0.0082,-0.0098,0.0052,-0.9478,-1.1176,0.6016,-0.0074,-0.0055,0.0658,0
1769583,0.9999,-0.0082,-0.0098,0.0052,-0.9478,-1.1185,0.6013,-0.0027,0.0009,0.0595,0
1769750,0.9999,-0.0082,-0.0098,0.0052,-0.9473,-1.1185,0.6022,-0.0110,0.0001,0.0563,0
1769917,0.9999,-0.0082,-0.0098,0.0052,-0.9493,-1.1193,0.6022,-0.0319,-0.0018,0.0729,0
1770083,0.9999,-0.0082,-0.0098,0.0052,-0.9493,-1.1191,0.6022,-0.0137,0.0019,0.0650,0
1770250,0.9999,-0.0082,-0.0098,0.0052,-0.9484,-1.1187,0.6019,-0.0159,-0.0086,0.0655,0
1770417,0.9999,-0.0082,-0.0098,0.0052,-0.9483,-1.1186,0.6011,0.0072,-0.0038,0.0729,0
1770583,0.9999,-0.0082,-0.0098,0.0052,-0.9492,-1.1189,0.6014,-0.0197,0.0102,0.0724,0
1770750,0.9999,-0.0082,-0.0098,0.0052,-0.9496,-1.1183,0.6023,-0.0184,-0.0076,0.0643,0
1770917,0.9999,-0.0082,-0.0098,0.0052,-0.9494,-1.1183,0.6025,-0.0145,-0.0020,0.0618,0
1771084,0.9999,-0.0082,-0.0098,0.0052,-0.9485,-1.1193,0.6037,-0.0359,-0.0004,0.0639,0
1771250,0.9999,-0.0082,-0.0098,0.0052,-0.9483,-1.1205,0.6050,-0.0242,-0.0097,0.0759,0
1771417,0.9999,-0.0082,-0.0098,0.0052,-0.9473,-1.1223,0.6041,-0.0249,-0.0220,0.0649,0
1771584,0.9999,-0.0082,-0.0098,0.0052,-0.9478,-1.1228,0.6049,-0.0235,0.0020,0.0786,0
1771750,0.9999,-0.0082,-0.0098,0.0052,-0.9486,-1.1215,0.6049,-0.0173,-0.0104,0.0632,0
1771917,0.9999,-0.0082,-0.0098,0.0052,-0.9489,-1.1211,0.6048,0.0244,-0.0044,0.0639,0
1772084,0.9999,-0.0082,-0.0098,0.0052,-0.9475,-1.1198,0.6049,-0.0076,-0.0115,0.0581,0
1772250,0.9999,-0.0082,-0.0098,0.0052,-0.9478,-1.1198,0.6055,-0.0304,-0.0075,0.0701,0
1772417,0.9999,-0.0082,-0.0098,0.0052,-0.9479,-1.1194,0.6050,-0.0353,0.0105,0.0735,0
1772584,0.9999,-0.0082,-0.0098,0.0052,-0.9477,-1.1187,0.6047,-0.0356,0.0057,0.0615,0
1772750,0.9999,-0.0082,-0.0098,0.0052,-0.9483,-1.1192,0.6054,-0.0071,-0.0069,0.0706,0
1772917,0.9999,-0.0082,-0.0098,0.0052,-0.9485,-1.1209,0.6065,0.0031,-0.0154,0.0674,0
1773084,0.9999,-0.0082,-0.0098,0.0052,-0.9490,-1.1212,0.6077,-0.0095,-0.0002,0.0621,0
1773250,0.9999,-0.0082,-0.0098,0.0052,-0.9491,-1.1210,0.6088,-0.0344,-0.0025,0.0706,0
1773417,0.9999,-0.0082,-0.0098,0.0052,-0.9487,-1.1205,0.6101,-0.0192,-0.0048,0.0646,0
1773584,0.9999,-0.0082,-0.0098,0.0053,-0.9475,-1.1215,0.6110,-0.0156,0.0091,0.0707,0
1773750,0.9999,-0.0082,-0.0098,0.0053,-0.9465,-1.1215,0.6118,0.0016,-0.0024,0.0644,0
1773917,0.9999,-0.0082,-0.0098,0.0053,-0.9459,-1.1212,0.6133,-0.0177,-0.0224,0.0556,0
1774084,0.9999,-0.0082,-0.0098,0.0053,-0.9464,-1.1218,0.6132,-0.0089,-0.0032,0.0615,0
1774250,0.9999,-0.0082,-0.0098,0.0053,-0.9466,-1.1217,0.6136,-0.0090,-0.0094,0.0717,0
1774417,0.9999,-0.0082,-0.0098,0.0053,-0.9467,-1.1229,0.6128,-0.0168,0.0070,0.0640,0
1774584,0.9999,-0.0082,-0.0098,0.0053,-0.9459,-1.1225,0.6127,-0.0333,-0.0014,0.0642,0
1774750,0.9999,-0.0082,-0.0098,0.0053,-0.9461,-1.1230,0.6132,-0.0127,-0.0080,0.0676,0
1774917,0.9999,-0.0082,-0.0099,0.0053,-0.9465,-1.1246,0.6136,-0.0196,-0.0138,0.0682,0
1775084,0.9999,-0.0082,-0.0098,0.0053,-0.9465,-1.1234,0.6141,-0.0132,-0.0089,0.0650,0
1775250,0.9999,-0.0082,-0.0099,0.0053,-0.9469,-1.1242,0.6141,-0.0206,0.0067,0.0852,0
1775417,0.9999,-0.0082,-0.0099,0.0053,-0.9454,-1.1239,0.6158,-0.0111,0.0089,0.0569,0
1775584,0.9999,-0.0082,-0.0099,0.0053,-0.9468,-1.1244,0.6163,-0.0148,-0.0048,0.0631,0
1775750,0.9999,-0.0082,-0.0099,0.0053,-0.9476,-1.1256,0.6157,-0.0159,-0.0099,0.0609,0
1775917,0.9999,-0.0082,-0.0099,0.0053,-0.9480,-1.1257,0.6166,-0.0148,-0.0126,0.0667,0
1776084,0.9999,-0.0082,-0.0099,0.0053,-0.9481,-1.1265,0.6166,-0.0158,-0.0077,0.0705,0
1776250,0.9999,-0.0082,-0.0099,0.0053,-0.9476,-1.1266,0.6169,-0.0169,-0.0066,0.0713,0
1776417,0.9999,-0.0082,-0.0099,0.0053,-0.9483,-1.1270,0.6171,-0.0248,-0.0003,0.0661,0
1776584,0.9999,-0.0082,-0.0099,0.0053,-0.9480,-1.1267,0.6176,-0.0143,-0.0045,0.0659,0
1776750,0.9999,-0.0082,-0.0099,0.0053,-0.9488,-1.1275,0.6181,-0.0140,-0.0062,0.0580,0
1776917,0.9999,-0.0082,-0.0099,0.0053,-0.9488,-1.1277,0.6186,-0.0262,-0.0105,0.0691,0
1777084,0.9999,-0.0082,-0.0099,0.0053,-0.9484,-1.1275,0.6180,-0.0227,-0.0131,0.0822,0
1777250,0.9999,-0.0082,-0.0099,0.0053,-0.9490,-1.1275,0.6181,-0.0107,0.0022,0.0656,0
1777417,0.9999,-0.0082,-0.0099,0.0053,-0.9488,-1.1285,0.6186,-0.0281,-0.0025,0.0732,0
1777584,0.9999,-0.0082,-0.0099,0.0053,-0.9482,-1.1287,0.6196,-0.0159,-0.0066,0.0577,0
1777750,0.9999,-0.0082,-0.0099,0.0053,-0.9485,-1.1295,0.6199,-0.0200,0.0001,0.0768,0
1777917,0.9999,-0.0082,-0.0099,0.0053,-0.9485,-1.1296,0.6208,-0.0236,-0.0093,0.0717,0
1778084,0.9999,-0.0082,-0.0099,0.0053,-0.9482,-1.1298,0.6206,-0.0338,-0.0070,0.0571,0
1778250,0.9999,-0.0082,-0.0099,0.0053,-0.9479,-1.1295,0.6218,-0.0221,-0.0032,0.0834,0
1778417,0.9999,-0.0082,-0.0099,0.0053,-0.9479,-1.1287,0.6222,-0.0255,-0.0085,0.0716,0
1778584,0.9999,-0.0082,-0.0099,0.0054,-0.9491,-1.1298,0.6226,-0.0229,0.0062,0.0508,0
1778750,0.9999,-0.0082,-0.0099,0.0054,-0.9495,-1.1305,0.6236,-0.0200,-0.0034,0.0725,0
1778917,0.9999,-0.0082,-0.0099,0.0054,-0.9499,-1.1289,0.6232,-0.0138,0.0010,0.0807,0
1779084,0.9999,-0.0082,-0.0099,0.0053,-0.9491,-1.1284,0.6224,-0.0256,-0.0161,0.0675,0
1779250,0.9999,-0.0082,-0.0099,0.0053,-0.9482,-1.1276,0.6223,-0.0202,-0.0180,0.0645,0
1779417,0.9999,-0.0082,-0.0099,0.0054,-0.9473,-1.1278,0.6228,-0.0098,-0.0023,0.0672,0
1779584,0.9999,-0.0082,-0.0099,0.0054,-0.9468,-1.1277,0.6226,0.0101,-0.0162,0.0745,0
1779750,0.9999,-0.0082,-0.0099,0.0053,-0.9468,-1.1263,0.6224,-0.0071,-0.0113,0.0762,0
1779917,0.9999,-0.0082,-0.0099,0.0054,-0.9456,-1.1265,0.6225,-0.0210,-0.0053,0.0776,0
1780084,0.9999,-0.0082,-0.0099,0.0054,-0.9453,-1.1253,0.6224,-0.0386,0.0126,0.0574,0
1780250,0.9999,-0.0082,-0.0099,0.0054,-0.9463,-1.1258,0.6226,-0.0407,0.0048,0.0730,0
1780417,0.9999,-0.0082,-0.0099,0.0054,-0.9474,-1.1275,0.6234,-0.0082,0.0041,0.0651,0
1780584,0.9999,-0.0082,-0.0099,0.0054,-0.9466,-1.1277,0.6228,-0.0097,-0.0098,0.0682,0
1780750,0.9999,-0.0082,-0.0099,0.0054,-0.9446,-1.1287,0.6236,-0.0095,-0.0016,0.0762,0
1780917,0.9999,-0.0082,-0.0099,0.0054,-0.9452,-1.1290,0.6233,-0.0273,-0.0035,0.0674,0
1781084,0.9999,-0.0082,-0.0099,0.0054,-0.9454,-1.1293,0.6241,-0.0283,-0.0165,0.0675,0
1781250,0.9999,-0.0082,-0.0099,0.0054,-0.9452,-1.1295,0.6233,-0.0191,-0.0042,0.0744,0
1781417,0.9999,-0.0082,-0.0099,0.0054,-0.9458,-1.1290,0.6244,-0.0245,-0.0071,0.0797,0
1781584,0.9999,-0.0082,-0.0099,0.0054,-0.9452,-1.1287,0.6253,-0.0131,0.0004,0.0594,0
1781750,0.9999,-0.0082,-0.0099,0.0054,-0.9449,-1.1288,0.6254,-0.0104,-0.0084,0.0814,0
1781917,0.9999,-0.0082,-0.0099,0.0054,-0.9457,-1.1298,0.6255,-0.0115,-0.0053,0.0656,0
1782084,0.9999,-0.0082,-0.0099,0.0054,-0.9455,-1.1300,0.6251,-0.0218,-0.0022,0.0719,0
1782250,0.9999,-0.0082,-0.0099,0.0054,-0.9451,-1.1296,0.6252,-0.0243,-0.0023,0.0706,0
1782417,0.9999,-0.0082,-0.0099,0.0054,-0.9453,-1.1281,0.6248,-0.0219,-0.0014,0.0602,0
1782584,0.9999,-0.0082,-0.0099,0.0054,-0.9453,-1.1278,0.6255,-0.0091,-0.0076,0.0779,0
1782750,0.9999,-0.0082,-0.0099,0.0054,-0.9477,-1.1262,0.6267,-0.0201,-0.0119,0.0542,0
1782917,0.9999,-0.0082,-0.0099,0.0054,-0.9481,-1.1262,0.6273,-0.0251,0.0089,0.0675,0
1783084,0.9999,-0.0082,-0.0099,0.0054,-0.9476,-1.1259,0.6276,-0.0234,0.0093,0.0776,0
1783250,0.9999,-0.0082,-0.0099,0.0054,-0.9469,-1.1242,0.6275,-0.0290,-0.0098,0.0587,0
1783417,0.9999,-0.0082,-0.0098,0.0054,-0.9461,-1.1229,0.6268,-0.0312,-0.0076,0.0774,0
1783584,0.9999,-0.0082,-0.0098,0.0054,-0.9461,-1.1217,0.6269,-0.0278,-0.0223,0.0537,0
1783750,0.9999,-0.0082,-0.0098,0.0054,-0.9469,-1.1198,0.6278,-0.0043,-0.0031,0.0774,0
1783917,0.9999,-0.0082,-0.0098,0.0054,-0.9462,-1.1185,0.6261,-0.0173,-0.0068,0.0625,0
1784084,0.9999,-0.0082,-0.0098,0.0054,-0.9470,-1.1174,0.6263,-0.0130,0.0074,0.0735,0
1784250,0.9999,-0.0082,-0.0098,0.0054,-0.9460,-1.1177,0.6278,-0.0169,0.0069,0.0671,0
1784417,0.9999,-0.0082,-0.0098,0.0054,-0.9464,-1.1185,0.6277,-0.0205,-0.0191,0.0618,0
1784584,0.9999,-0.0082,-0.0098,0.0054,-0.9462,-1.1176,0.6284,-0.0237,-0.0136,0.0789,0
1784750,0.9999,-0.0082,-0.0098,0.0054,-0.9469,-1.1160,0.6288,-0.0172,0.0007,0.0627,0
1784917,0.9999,-0.0082,-0.0098,0.0054,-0.9473,-1.1140,0.6286,-0.0137,-0.0118,0.0624,0
1785084,0.9999,-0.0082,-0.0098,0.0054,-0.9473,-1.1128,0.6285,-0.0230,0.0232,0.0621,0
1785250,0.9999,-0.0082,-0.0098,0.0054,-0.9476,-1.1130,0.6280,-0.0099,0.0071,0.0725,0
1785417,0.9999,-0.0082,-0.0098,0.0054,-0.9491,-1.1128,0.6280,-0.0144,0.0002,0.0668,0
1785584,0.9999,-0.0082,-0.0097,0.0054,-0.9490,-1.1118,0.6280,-0.0239,-0.0124,0.0859,0
1785750,0.9999,-0.0082,-0.0097,0.0054,-0.9483,-1.1108,0.6280,-0.0406,-0.0008,0.0698,0
1785917,0.9999,-0.0082,-0.0097,0.0054,-0.9478,-1.1108,0.6282,-0.0081,-0.0090,0.0723,0
1786084,0.9999,-0.0082,-0.0097,0.0054,-0.9485,-1.1118,0.6282,-0.0254,0.0052,0.0823,0
1786250,0.9999,-0.0082,-0.0098,0.0054,-0.9493,-1.1126,0.6283,-0.0052,0.0084,0.0718,0
1786417,0.9999,-0.0082,-0.0098,0.0054,-0.9498,-1.1135,0.6290,-0.0080,-0.0025,0.0735,0
1786584,0.9999,-0.0082,-0.0098,0.0054,-0.9504,-1.1139,0.6297,-0.0265,-0.0027,0.0812,0
1786750,0.9999,-0.0082,-0.0098,0.0054,-0.9495,-1.1141,0.6307,-0.0097,-0.0003,0.0709,0
1786917,0.9999,-0.0082,-0.0098,0.0054,-0.9497,-1.1137,0.6316,-0.0285,0.0006,0.0604,0
1787084,0.9999,-0.0082,-0.0098,0.0054,-0.9491,-1.1131,0.6310,-0.0353,0.0073,0.0531,0
1787250,0.9999,-0.0082,-0.0098,0.0054,-0.9493,-1.1136,0.6314,-0.0259,-0.0034,0.0682,0
1787417,0.9999,-0.0082,-0.0098,0.0054,-0.9504,-1.1131,0.6318,-0.0102,0.0045,0.0687,0
1787584,0.9999,-0.0082,-0.0098,0.0054,-0.9505,-1.1145,0.6309,-0.0142,0.0158,0.0810,0
1787751,0.9999,-0.0082,-0.0098,0.0054,-0.9496,-1.1129,0.6318,-0.0326,-0.0060,0.0747,0
1787917,0.9999,-0.0082,-0.0098,0.0054,-0.9497,-1.1131,0.6323,-0.0222,-0.0264,0.0645,0
1788084,0.9999,-0.0082,-0.0098,0.0054,-0.9494,-1.1133,0.6334,-0.0350,-0.0233,0.0694,0
1788251,0.9999,-0.0082,-0.0098,0.0054,-0.9490,-1.1134,0.6326,0.0034,-0.0054,0.0753,0
1788417,0.9999,-0.0082,-0.0098,0.0054,-0.9494,-1.1143,0.6337,-0.0143,-0.0080,0.0723,0
1788584,0.9999,-0.0082,-0.0098,0.0054,-0.9489,-1.1139,0.6330,-0.0280,0.0074,0.0789,0
1788751,0.9999,-0.0082,-0.0098,0.0055,-0.9499,-1.1139,0.6341,-0.0176,0.0046,0.0659,0
1788917,0.9999,-0.0082,-0.0098,0.0055,-0.9498,-1.1143,0.6352,-0.0333,0.0157,0.0668,0
1789084,0.9999,-0.0082,-0.0098,0.0055,-0.9501,-1.1135,0.6347,-0.0347,-0.0187,0.0814,0
1789251,0.9999,-0.0082,-0.0098,0.0055,-0.9492,-1.1132,0.6341,-0.0312,-0.0046,0.0748,0
1789417,0.9999,-0.0082,-0.0098,0.0055,-0.9494,-1.1140,0.6345,-0.0339,-0.0119,0.0878,0
1789584,0.9999,-0.0082,-0.0098,0.0055,-0.9497,-1.1143,0.6352,-0.0225,0.0017,0.0553,0
1789751,0.9999,-0.0082,-0.0098,0.0055,-0.9495,-1.1136,0.6350,-0.0115,-0.0019,0.0764,0
1789917,0.9999,-0.0082,-0.0098,0.0055,-0.9496,-1.1138,0.6352,-0.0243,0.0113,0.0705,0
1790084,0.9999,-0.0082,-0.0098,0.0055,-0.9494,-1.1140,0.6351,-0.0257,0.0042,0.0573,0
1790251,0.9999,-0.0082,-0.0098,0.0055,-0.9483,-1.1141,0.6353,-0.0260,0.0012,0.0560,0
1790417,0.9999,-0.0082,-0.0098,0.0055,-0.9477,-1.1143,0.6362,-0.0208,-0.0069,0.0748,0
1790584,0.9999,-0.0082,-0.0098,0.0055,-0.9469,-1.1146,0.6359,-0.0167,-0.0093,0.0853,0
1790751,0.9999,-0.0083,-0.0097,0.0048,-0.9556,-1.1061,0.5609,-0.0282,-0.0036,0.0665,0
1790917,0.9999,-0.0083,-0.0097,0.0048,-0.9563,-1.1079,0.5607,-0.0267,0.0198,0.0661,0
1791084,0.9999,-0.0083,-0.0097,0.0048,-0.9562,-1.1073,0.5602,0.0050,0.0004,0.0777,0
1791251,0.9999,-0.0083,-0.0097,0.0048,-0.9548,-1.1072,0.5586,-0.0051,0.0010,0.0695,0
1791417,0.9999,-0.0083,-0.0097,0.0048,-0.9550,-1.1097,0.5590,-0.0193,0.0140,0.0662,0
1791584,0.9999,-0.0083,-0.0097,0.0048,-0.9553,-1.1108,0.5594,-0.0052,0.0089,0.0714,0
1791751,0.9999,-0.0083,-0.0097,0.0048,-0.9555,-1.1111,0.5597,-0.0158,-0.0011,0.0764,0
1791917,0.9999,-0.0083,-0.0098,0.0048,-0.9548,-1.1128,0.5610,-0.0281,-0.0096,0.0724,0
1792084,0.9999,-0.0083,-0.0098,0.0048,-0.9541,-1.1142,0.5616,-0.0076,0.0048,0.0747,0
1792251,0.9999,-0.0083,-0.0098,0.0048,-0.9535,-1.1149,0.5615,-0.0150,-0.0104,0.0799,0
1792417,0.9999,-0.0083,-0.0098,0.0048,-0.9534,-1.1154,0.5614,-0.0284,-0.0077,0.0793,0
1792584,0.9999,-0.0083,-0.0098,0.0048,-0.9539,-1.1161,0.5615,-0.0251,-0.0061,0.0664,0
1792751,0.9999,-0.0083,-0.0098,0.0048,-0.9533,-1.1169,0.5599,-0.0154,-0.0003,0.0691,0
1792917,0.9999,-0.0083,-0.0098,0.0048,-0.9545,-1.1173,0.5600,-0.0168,-0.0215,0.0767,0
1793084,0.9999,-0.0083,-0.0098,0.0048,-0.9542,-1.1179,0.5604,-0.0428,0.0087,0.0572,0
1793251,0.9999,-0.0083,-0.0098,0.0048,-0.9545,-1.1186,0.5610,-0.0252,0.0136,0.0690,0
1793417,0.9999,-0.0083,-0.0098,0.0048,-0.9548,-1.1190,0.5605,-0.0127,0.0119,0.0564,0
1793584,0.9999,-0.0083,-0.0098,0.0048,-0.9538,-1.1195,0.5601,0.0143,-0.0076,0.0891,0
1793751,0.9999,-0.0083,-0.0098,0.0048,-0.9535,-1.1192,0.5609,-0.0178,-0.0199,0.0940,0
1793917,0.9999,-0.0083,-0.0098,0.0048,-0.9533,-1.1201,0.5610,-0.0171,-0.0275,0.0500,0
1794084,0.9999,-0.0083,-0.0098,0.0048,-0.9539,-1.1200,0.5616,-0.0350,-0.0115,0.0601,0
1794251,0.9999,-0.0083,-0.0098,0.0048,-0.9531,-1.1207,0.5611,-0.0146,-0.0026,0.0770,0
1794417,0.9999,-0.0083,-0.0098,0.0048,-0.9515,-1.1217,0.5603,-0.0020,0.0116,0.0528,0
1794584,0.9999,-0.0083,-0.0098,0.0048,-0.9520,-1.1215,0.5599,-0.0235,0.0053,0.0802,0
1794751,0.9999,-0.0083,-0.0098,0.0048,-0.9521,-1.1220,0.5608,-0.0161,0.0043,0.0564,0
1794917,0.9999,-0.0083,-0.0099,0.0048,-0.9533,-1.1242,0.5604,-0.0149,-0.0046,0.0721,0
1795084,0.9999,-0.0083,-0.0098,0.0048,-0.9529,-1.1241,0.5606,-0.0293,0.0007,0.0746,0
1795251,0.9999,-0.0083,-0.0099,0.0048,-0.9529,-1.1249,0.5603,-0.0240,-0.0062,0.0515,0
1795417,0.9999,-0.0083,-0.0099,0.0048,-0.9523,-1.1266,0.5604,-0.0298,-0.0103,0.0739,0
1795584,0.9999,-0.0083,-0.0099,0.0048,-0.9525,-1.1279,0.5610,-0.0293,-0.0068,0.0631,0
1795751,0.9999,-0.0083,-0.0099,0.0048,-0.9525,-1.1285,0.5609,-0.0151,-0.0070,0.0403,0
1795917,0.9999,-0.0083,-0.0099,0.0048,-0.9535,-1.1303,0.5606,-0.0236,0.0140,0.1123,0
