DeviceTag: Movella DOT1,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-04-09 11:40:51.258,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1874419,0.9998,-0.0175,0.0074,0.0010,-2.0010,0.8525,0.0989,0.0067,0.0256,-0.1523,0
1874586,0.9998,-0.0175,0.0074,0.0010,-2.0020,0.8528,0.0984,0.0453,0.0338,-0.1246,0
1874752,0.9998,-0.0175,0.0074,0.0010,-2.0015,0.8528,0.0977,0.0593,0.0378,-0.1503,0
1874919,0.9998,-0.0175,0.0074,0.0010,-2.0001,0.8534,0.0974,0.0230,0.0482,-0.1417,0
1875086,0.9998,-0.0175,0.0074,0.0010,-2.0010,0.8509,0.0957,-0.0235,0.0037,-0.1277,0
1875252,0.9998,-0.0175,0.0074,0.0010,-2.0030,0.8487,0.0957,-0.0292,-0.0558,-0.1414,0
1875419,0.9998,-0.0175,0.0074,0.0010,-2.0039,0.8488,0.0964,-0.0477,-0.0836,-0.1349,0
1875586,0.9998,-0.0175,0.0074,0.0010,-2.0045,0.8485,0.0957,-0.0255,-0.0305,-0.1358,0
1875752,0.9998,-0.0175,0.0074,0.0010,-2.0046,0.8505,0.0954,0.0072,0.0537,-0.1482,0
1875919,0.9998,-0.0175,0.0074,0.0010,-2.0050,0.8496,0.0956,0.0605,0.0707,-0.1745,0
1876086,0.9998,-0.0175,0.0074,0.0010,-2.0051,0.8477,0.0951,0.0597,0.0527,-0.1230,0
1876252,0.9998,-0.0175,0.0074,0.0010,-2.0062,0.8454,0.0950,0.0488,-0.0131,-0.1611,0
1876419,0.9998,-0.0175,0.0074,0.0010,-2.0068,0.8449,0.0958,-0.0417,-0.0346,-0.1051,0
1876586,0.9998,-0.0175,0.0074,0.0009,-2.0066,0.8448,0.0940,-0.0763,-0.0595,-0.1184,0
1876752,0.9998,-0.0175,0.0074,0.0009,-2.0059,0.8463,0.0936,-0.0342,-0.0120,-0.1400,0
1876919,0.9998,-0.0175,0.0074,0.0009,-2.0071,0.8450,0.0936,0.0291,0.0452,-0.0878,0
1877086,0.9998,-0.0175,0.0074,0.0009,-2.0064,0.8449,0.0933,0.0786,0.0503,-0.1266,0
1877252,0.9998,-0.0175,0.0074,0.0009,-2.0067,0.8451,0.0938,0.0412,0.0219,-0.1452,0
1877419,0.9998,-0.0175,0.0074,0.0009,-2.0084,0.8442,0.0937,-0.0208,-0.0052,-0.1009,0
1877586,0.9998,-0.0175,0.0073,0.0010,-2.0084,0.8430,0.0945,-0.0363,-0.0565,-0.1519,0
1877752,0.9998,-0.0175,0.0074,0.0010,-2.0063,0.8448,0.0947,-0.0541,-0.0360,-0.1539,0
1877919,0.9998,-0.0175,0.0074,0.0010,-2.0056,0.8463,0.0944,-0.0354,0.0046,-0.1064,0
1878086,0.9998,-0.0175,0.0074,0.0009,-2.0074,0.8456,0.0931,0.0318,0.0199,-0.1477,0
1878252,0.9998,-0.0175,0.0074,0.0009,-2.0082,0.8458,0.0940,0.0570,0.0002,-0.1441,0
1878419,0.9998,-0.0175,0.0074,0.0009,-2.0084,0.8457,0.0937,0.0365,0.0293,-0.1308,0
1878586,0.9998,-0.0175,0.0074,0.0009,-2.0078,0.8460,0.0933,-0.0095,0.0255,-0.1441,0
1878752,0.9998,-0.0175,0.0074,0.0009,-2.0083,0.8449,0.0932,-0.0349,0.0149,-0.1076,0
1878919,0.9998,-0.0175,0.0073,0.0009,-2.0095,0.8439,0.0929,-0.0248,-0.0225,-0.1375,0
1879086,0.9998,-0.0175,0.0073,0.0009,-2.0104,0.8436,0.0937,-0.0205,-0.0330,-0.1720,0
1879252,0.9998,-0.0175,0.0073,0.0009,-2.0102,0.8439,0.0939,0.0019,-0.0169,-0.1465,0
1879419,0.9998,-0.0175,0.0074,0.0009,-2.0091,0.8442,0.0936,0.0064,0.0190,-0.1436,0
1879586,0.9998,-0.0175,0.0074,0.0009,-2.0083,0.8457,0.0939,0.0469,0.0355,-0.1734,0
1879752,0.9998,-0.0175,0.0074,0.0010,-2.0101,0.8449,0.0952,0.0315,0.0333,-0.1110,0
1879919,0.9998,-0.0175,0.0074,0.0010,-2.0078,0.8463,0.0947,0.0014,0.0183,-0.1625,0
1880086,0.9998,-0.0175,0.0074,0.0009,-2.0076,0.8453,0.0939,-0.0329,0.0103,-0.0802,0
1880252,0.9998,-0.0175,0.0074,0.0009,-2.0077,0.8445,0.0939,-0.0084,-0.0330,-0.1387,0
1880419,0.9998,-0.0175,0.0074,0.0009,-2.0073,0.8449,0.0938,-0.0137,-0.0266,-0.1674,0
1880586,0.9998,-0.0175,0.0074,0.0009,-2.0066,0.8443,0.0928,-0.0133,-0.0190,-0.1160,0
1880752,0.9998,-0.0175,0.0074,0.0009,-2.0066,0.8453,0.0928,-0.0000,0.0296,-0.1362,0
1880919,0.9998,-0.0175,0.0074,0.0009,-2.0070,0.8455,0.0928,0.0180,0.0200,-0.1429,0
1881086,0.9998,-0.0175,0.0074,0.0009,-2.0053,0.8465,0.0922,0.0201,0.0254,-0.1392,0
1881252,0.9998,-0.0175,0.0074,0.0009,-2.0065,0.8464,0.0921,-0.0014,0.0045,-0.1381,0
1881419,0.9998,-0.0175,0.0074,0.0009,-2.0067,0.8462,0.0915,-0.0322,0.0035,-0.1119,0
1881586,0.9998,-0.0175,0.0074,0.0009,-2.0078,0.8464,0.0905,-0.0102,-0.0019,-0.1279,0
1881752,0.9998,-0.0175,0.0074,0.0009,-2.0080,0.8466,0.0894,-0.0090,-0.0061,-0.1322,0
1881919,0.9998,-0.0175,0.0074,0.0009,-2.0086,0.8461,0.0893,-0.0058,0.0086,-0.1432,0
1882086,0.9998,-0.0175,0.0074,0.0009,-2.0100,0.8456,0.0898,0.0133,-0.0022,-0.1584,0
1882252,0.9998,-0.0175,0.0074,0.0009,-2.0104,0.8445,0.0907,0.0091,-0.0054,-0.1371,0
1882419,0.9998,-0.0175,0.0074,0.0009,-2.0089,0.8451,0.0917,-0.0042,0.0102,-0.1628,0
1882586,0.9998,-0.0175,0.0074,0.0009,-2.0083,0.8455,0.0914,-0.0103,0.0360,-0.1456,0
1882752,0.9998,-0.0175,0.0074,0.0009,-2.0083,0.8444,0.0903,0.0103,0.0171,-0.1321,0
1882919,0.9998,-0.0175,0.0074,0.0009,-2.0094,0.8440,0.0892,0.0310,0.0013,-0.1409,0
1883086,0.9998,-0.0175,0.0074,0.0009,-2.0086,0.8441,0.0884,0.0181,-0.0263,-0.1411,0
1883252,0.9998,-0.0175,0.0074,0.0009,-2.0090,0.8447,0.0880,-0.0060,-0.0245,-0.1466,0
1883419,0.9998,-0.0175,0.0074,0.0009,-2.0077,0.8462,0.0881,-0.0206,0.0141,-0.1519,0
1883586,0.9998,-0.0175,0.0074,0.0009,-2.0070,0.8469,0.0873,-0.0253,0.0290,-0.1293,0
1883752,0.9998,-0.0175,0.0074,0.0009,-2.0077,0.8471,0.0871,0.0026,0.0150,-0.1173,0
1883919,0.9998,-0.0175,0.0074,0.0009,-2.0070,0.8470,0.0852,0.0244,0.0149,-0.1578,0
1884086,0.9998,-0.0175,0.0074,0.0009,-2.0066,0.8459,0.0858,0.0105,-0.0086,-0.1015,0
1884252,0.9998,-0.0175,0.0074,0.0009,-2.0070,0.8476,0.0856,-0.0008,0.0033,-0.1261,0
1884419,0.9998,-0.0175,0.0074,0.0009,-2.0070,0.8476,0.0863,-0.0020,0.0121,-0.1515,0
1884586,0.9998,-0.0175,0.0074,0.0009,-2.0069,0.8468,0.0870,-0.0151,0.0015,-0.1279,0
1884752,0.9998,-0.0175,0.0074,0.0009,-2.0076,0.8469,0.0875,-0.0007,-0.0119,-0.1542,0
1884919,0.9998,-0.0175,0.0074,0.0009,-2.0085,0.8470,0.0864,-0.0043,-0.0155,-0.1362,0
1885086,0.9998,-0.0175,0.0074,0.0009,-2.0085,0.8476,0.0862,0.0272,-0.0152,-0.1368,0
1885252,0.9998,-0.0175,0.0074,0.0009,-2.0077,0.8475,0.0862,0.0008,0.0168,-0.1393,0
1885419,0.9998,-0.0175,0.0074,0.0009,-2.0071,0.8494,0.0860,-0.0013,0.0162,-0.1571,0
1885586,0.9998,-0.0175,0.0074,0.0009,-2.0076,0.8486,0.0860,-0.0118,0.0206,-0.1386,0
1885752,0.9998,-0.0175,0.0074,0.0009,-2.0089,0.8479,0.0861,-0.0104,0.0013,-0.1203,0
1885919,0.9998,-0.0175,0.0074,0.0009,-2.0100,0.8499,0.0860,-0.0007,-0.0203,-0.2282,0
1886086,0.9998,-0.0175,0.0074,0.0009,-2.0074,0.8516,0.0863,-0.0299,0.0262,-0.0809,0
1886252,0.9998,-0.0175,0.0074,0.0009,-2.0089,0.8504,0.0858,0.0303,-0.0021,-0.1060,0
1886419,0.9998,-0.0175,0.0074,0.0009,-2.0090,0.8505,0.0870,0.0230,0.0006,-0.1702,0
1886586,0.9998,-0.0175,0.0074,0.0009,-2.0096,0.8504,0.0873,0.0093,-0.0239,-0.1551,0
1886752,0.9998,-0.0175,0.0074,0.0009,-2.0076,0.8526,0.0877,-0.0387,-0.0007,-0.1485,0
1886919,0.9998,-0.0175,0.0074,0.0009,-2.0074,0.8531,0.0878,-0.0371,-0.0027,-0.1423,0
1887086,0.9998,-0.0175,0.0074,0.0009,-2.0073,0.8524,0.0887,0.0131,0.0062,-0.1365,0
1887252,0.9998,-0.0175,0.0074,0.0009,-2.0060,0.8522,0.0884,0.0285,0.0131,-0.1421,0
1887419,0.9998,-0.0175,0.0074,0.0009,-2.0036,0.8524,0.0890,0.0079,0.0290,-0.1089,0
1887586,0.9998,-0.0175,0.0074,0.0009,-2.0044,0.8520,0.0886,-0.0057,0.0035,-0.1721,0
1887753,0.9998,-0.0175,0.0074,0.0009,-2.0034,0.8519,0.0874,-0.0133,0.0041,-0.1392,0
1887919,0.9998,-0.0175,0.0074,0.0009,-2.0040,0.8522,0.0876,-0.0061,-0.0070,-0.1318,0
1888086,0.9998,-0.0175,0.0074,0.0009,-2.0040,0.8537,0.0890,-0.0046,-0.0055,-0.1402,0
1888253,0.9998,-0.0175,0.0074,0.0009,-2.0061,0.8531,0.0885,-0.0024,-0.0063,-0.1361,0
1888419,0.9998,-0.0175,0.0074,0.0009,-2.0070,0.8535,0.0885,0.0197,-0.0005,-0.1365,0
1888586,0.9998,-0.0175,0.0074,0.0009,-2.0061,0.8547,0.0878,-0.0039,0.0165,-0.1507,0
1888753,0.9998,-0.0175,0.0074,0.0009,-2.0068,0.8551,0.0875,-0.0039,0.0276,-0.1249,0
1888919,0.9998,-0.0175,0.0075,0.0009,-2.0063,0.8555,0.0875,-0.0206,-0.0220,-0.0904,0
1889086,0.9998,-0.0175,0.0075,0.0009,-2.0056,0.8560,0.0869,0.0220,-0.0184,-0.1827,0
1889253,0.9998,-0.0175,0.0075,0.0009,-2.0035,0.8571,0.0875,-0.0096,0.0736,-0.1188,0
1889419,0.9998,-0.0175,0.0075,0.0009,-2.0041,0.8563,0.0883,0.0057,0.0507,-0.1338,0
1889586,0.9998,-0.0175,0.0075,0.0009,-2.0047,0.8564,0.0881,-0.0129,-0.0166,-0.1659,0
1889753,0.9998,-0.0175,0.0075,0.0009,-2.0059,0.8571,0.0873,-0.0286,-0.0857,-0.1243,0
1889919,0.9998,-0.0175,0.0075,0.0009,-2.0054,0.8567,0.0870,-0.0308,-0.0386,-0.1176,0
1890086,0.9998,-0.0175,0.0075,0.0009,-2.0055,0.8575,0.0860,-0.0193,0.0155,-0.1329,0
1890253,0.9998,-0.0175,0.0075,0.0009,-2.0043,0.8592,0.0864,0.0111,0.0478,-0.1271,0
1890419,0.9998,-0.0175,0.0075,0.0009,-2.0045,0.8604,0.0863,0.0341,0.0510,-0.1473,0
1890586,0.9998,-0.0175,0.0075,0.0009,-2.0054,0.8606,0.0859,-0.0164,0.0266,-0.1487,0
1890753,0.9998,-0.0175,0.0075,0.0009,-2.0069,0.8599,0.0851,-0.0285,0.0020,-0.1238,0
1890919,0.9998,-0.0175,0.0075,0.0009,-2.0071,0.8600,0.0846,-0.0295,-0.0372,-0.1280,0
1891086,0.9998,-0.0175,0.0075,0.0009,-2.0072,0.8603,0.0842,-0.0125,-0.0543,-0.1509,0
1891253,0.9998,-0.0175,0.0075,0.0009,-2.0070,0.8606,0.0829,-0.0064,-0.0121,-0.1092,0
1891419,0.9998,-0.0175,0.0075,0.0009,-2.0070,0.8616,0.0828,-0.0022,0.0275,-0.1675,0
1891586,0.9998,-0.0175,0.0075,0.0009,-2.0075,0.8605,0.0825,0.0029,0.0525,-0.1209,0
1891753,0.9998,-0.0175,0.0075,0.0009,-2.0075,0.8584,0.0825,0.0137,0.0157,-0.1347,0
1891919,0.9998,-0.0175,0.0075,0.0009,-2.0083,0.8598,0.0837,0.0259,-0.0142,-0.2143,0
1892086,0.9998,-0.0175,0.0075,0.0009,-2.0085,0.8581,0.0835,-0.0262,0.0122,-0.0339,0
1892253,0.9998,-0.0175,0.0075,0.0009,-2.0074,0.8595,0.0829,0.0093,-0.0318,-0.1899,0
1892419,0.9998,-0.0175,0.0075,0.0008,-2.0086,0.8583,0.0823,0.0072,-0.0089,-0.1259,0
1892586,0.9998,-0.0175,0.0075,0.0009,-2.0071,0.8579,0.0832,-0.0057,-0.0017,-0.1339,0
1892753,0.9998,-0.0175,0.0075,0.0008,-2.0050,0.8565,0.0819,-0.0295,0.0409,-0.1741,0
1892919,0.9998,-0.0175,0.0075,0.0009,-2.0049,0.8566,0.0835,-0.0208,0.0010,-0.1130,0
1893086,0.9998,-0.0175,0.0075,0.0009,-2.0061,0.8571,0.0829,0.0036,-0.0040,-0.1379,0
1893253,0.9998,-0.0174,0.0072,0.0010,-1.9987,0.8310,0.1002,0.0182,-0.0035,-0.1313,0
1893419,0.9998,-0.0175,0.0072,0.0010,-1.9993,0.8308,0.1011,-0.0004,-0.0032,-0.1188,0
1893586,0.9998,-0.0175,0.0072,0.0010,-1.9991,0.8311,0.1006,-0.0340,0.0092,-0.1581,0
1893753,0.9998,-0.0174,0.0072,0.0010,-1.9988,0.8291,0.0996,-0.0509,-0.0014,-0.1478,0
1893919,0.9998,-0.0174,0.0072,0.0010,-1.9977,0.8287,0.0987,-0.0155,0.0189,-0.1151,0
1894086,0.9998,-0.0174,0.0072,0.0010,-1.9977,0.8271,0.0989,0.0174,0.0149,-0.1518,0
1894253,0.9998,-0.0174,0.0072,0.0010,-1.9970,0.8286,0.0976,0.0140,0.0106,-0.2107,0
1894419,0.9998,-0.0175,0.0072,0.0010,-1.9997,0.8240,0.0976,-0.0133,0.0396,-0.0043,0
1894586,0.9998,-0.0174,0.0072,0.0010,-1.9978,0.8267,0.0980,0.0160,-0.0440,-0.2665,0
1894753,0.9998,-0.0174,0.0072,0.0010,-1.9985,0.8230,0.0984,-0.0322,0.0003,-0.0936,0
1894919,0.9998,-0.0174,0.0072,0.0010,-1.9952,0.8221,0.0981,-0.0459,-0.0004,-0.1105,0
1895086,0.9998,-0.0174,0.0072,0.0010,-1.9969,0.8218,0.0966,-0.0473,0.0276,-0.1733,0
1895253,0.9998,-0.0174,0.0072,0.0010,-1.9970,0.8215,0.0963,0.0116,-0.0037,-0.1170,0
1895419,0.9998,-0.0174,0.0071,0.0010,-1.9987,0.8203,0.0954,0.0232,-0.0010,-0.1407,0
1895586,0.9998,-0.0175,0.0071,0.0010,-1.9995,0.8200,0.0966,0.0326,-0.0150,-0.1901,0
1895753,0.9998,-0.0175,0.0071,0.0010,-1.9996,0.8177,0.0963,-0.0322,-0.0250,-0.1067,0
1895919,0.9998,-0.0174,0.0071,0.0010,-1.9989,0.8173,0.0963,-0.0264,-0.0043,-0.1542,0
1896086,0.9998,-0.0175,0.0071,0.0010,-1.9998,0.8169,0.0961,0.0529,0.0640,-0.2080,0
1896253,0.9998,-0.0175,0.0071,0.0010,-2.0001,0.8131,0.0960,0.0351,0.0435,-0.0106,0
1896419,0.9998,-0.0174,0.0071,0.0010,-1.9988,0.8110,0.0950,0.0047,0.0134,-0.1713,0
1896586,0.9998,-0.0174,0.0071,0.0010,-1.9984,0.8106,0.0956,-0.0904,0.0160,-0.1890,0
1896753,0.9998,-0.0175,0.0070,0.0010,-2.0015,0.8096,0.0955,-0.0729,-0.0457,-0.1590,0
1896919,0.9998,-0.0175,0.0070,0.0010,-2.0031,0.8052,0.0971,-0.0251,-0.0226,-0.0029,0
1897086,0.9998,-0.0175,0.0070,0.0010,-2.0013,0.8048,0.0983,0.0880,-0.0762,-0.1978,0
1897253,0.9998,-0.0174,0.0070,0.0010,-1.9985,0.8058,0.0978,-0.0157,0.0160,-0.1621,0
1897419,0.9998,-0.0174,0.0070,0.0010,-1.9980,0.8043,0.0977,-0.0472,0.0514,-0.1022,0
1897586,0.9998,-0.0174,0.0070,0.0010,-1.9976,0.8049,0.0975,-0.0180,0.0531,-0.1878,0
1897753,0.9998,-0.0174,0.0070,0.0010,-1.9978,0.8050,0.0980,0.0158,0.0054,-0.0926,0
1897919,0.9998,-0.0174,0.0070,0.0010,-1.9975,0.8048,0.0976,0.0032,-0.0308,-0.1393,0
1898086,0.9998,-0.0175,0.0070,0.0010,-1.9994,0.8011,0.0976,-0.0089,-0.0412,-0.1233,0
1898253,0.9998,-0.0174,0.0070,0.0010,-1.9973,0.8023,0.0969,-0.0045,-0.0252,-0.1397,0
1898419,0.9998,-0.0174,0.0070,0.0010,-1.9964,0.8014,0.0975,-0.0214,0.0027,-0.1515,0
1898586,0.9998,-0.0174,0.0070,0.0010,-1.9969,0.8014,0.0972,-0.0272,0.0320,-0.1573,0
1898753,0.9998,-0.0174,0.0070,0.0010,-1.9974,0.8001,0.0965,-0.0113,0.0578,-0.1263,0
1898919,0.9998,-0.0175,0.0070,0.0010,-1.9992,0.8009,0.0970,0.0504,0.0002,-0.1616,0
1899086,0.9998,-0.0175,0.0070,0.0010,-2.0003,0.7988,0.0959,0.0105,-0.0156,-0.1177,0
1899253,0.9998,-0.0175,0.0070,0.0010,-1.9992,0.7987,0.0952,-0.0077,-0.0394,-0.1180,0
1899419,0.9998,-0.0174,0.0069,0.0009,-1.9987,0.7977,0.0938,-0.0457,-0.0015,-0.1566,0
1899586,0.9998,-0.0174,0.0070,0.0009,-1.9990,0.7982,0.0929,-0.0491,0.0097,-0.1360,0
1899753,0.9998,-0.0175,0.0070,0.0009,-1.9993,0.7984,0.0915,-0.0181,0.0268,-0.1606,0
1899919,0.9998,-0.0175,0.0069,0.0009,-1.9994,0.7968,0.0903,0.0066,0.0104,-0.1310,0
1900086,0.9998,-0.0174,0.0069,0.0009,-1.9985,0.7966,0.0900,0.0228,-0.0043,-0.1048,0
1900253,0.9998,-0.0174,0.0070,0.0009,-1.9960,0.7987,0.0896,-0.0012,-0.0152,-0.1486,0
1900419,0.9998,-0.0174,0.0069,0.0009,-1.9974,0.7979,0.0887,-0.0306,-0.0429,-0.1206,0
1900586,0.9998,-0.0174,0.0070,0.0009,-1.9962,0.7995,0.0895,-0.0328,-0.0097,-0.1617,0
1900753,0.9998,-0.0174,0.0070,0.0009,-1.9984,0.7986,0.0882,-0.0063,0.0083,-0.1251,0
1900919,0.9998,-0.0174,0.0070,0.0009,-1.9982,0.8003,0.0872,0.0169,0.0312,-0.1710,0
1901086,0.9998,-0.0174,0.0070,0.0009,-1.9976,0.8005,0.0869,-0.0318,0.0433,-0.1131,0
1901253,0.9998,-0.0175,0.0070,0.0009,-2.0003,0.7982,0.0873,0.0280,-0.0053,-0.1444,0
1901419,0.9998,-0.0174,0.0070,0.0009,-1.9989,0.7984,0.0867,-0.0094,0.0108,-0.2039,0
1901586,0.9998,-0.0174,0.0069,0.0009,-1.9982,0.7979,0.0862,-0.0225,-0.0277,-0.1377,0
1901753,0.9998,-0.0174,0.0070,0.0009,-1.9972,0.7994,0.0856,-0.0433,-0.0103,-0.1016,0
1901919,0.9998,-0.0174,0.0070,0.0009,-1.9975,0.7988,0.0846,-0.0470,-0.0100,-0.1082,0
1902086,0.9998,-0.0174,0.0070,0.0009,-1.9979,0.7987,0.0844,-0.0124,0.0215,-0.1646,0
1902253,0.9998,-0.0174,0.0070,0.0009,-1.9985,0.7995,0.0848,0.0001,0.0340,-0.1443,0
1902419,0.9998,-0.0175,0.0070,0.0009,-2.0000,0.7986,0.0853,0.0419,0.0062,-0.1230,0
1902586,0.9998,-0.0175,0.0070,0.0009,-1.9996,0.7995,0.0859,0.0188,0.0013,-0.1552,0
1902753,0.9998,-0.0175,0.0070,0.0009,-2.0002,0.7996,0.0860,-0.0040,-0.0303,-0.1307,0
1902919,0.9998,-0.0174,0.0070,0.0009,-1.9987,0.7996,0.0867,-0.0554,0.0092,-0.1378,0
1903086,0.9998,-0.0174,0.0070,0.0009,-1.9967,0.7997,0.0861,-0.0332,0.0119,-0.1390,0
1903253,0.9998,-0.0175,0.0069,0.0009,-1.9999,0.7972,0.0868,0.0192,0.0170,-0.1346,0
1903419,0.9998,-0.0174,0.0070,0.0009,-1.9980,0.7993,0.0871,0.0329,0.0148,-0.1339,0
1903586,0.9998,-0.0174,0.0070,0.0009,-1.9990,0.7990,0.0874,-0.0006,0.0067,-0.1299,0
1903753,0.9998,-0.0174,0.0070,0.0009,-1.9975,0.8009,0.0868,-0.0282,-0.0102,-0.1726,0
1903919,0.9998,-0.0174,0.0070,0.0009,-1.9990,0.8003,0.0858,-0.0385,-0.0169,-0.1391,0
1904086,0.9998,-0.0174,0.0070,0.0009,-1.9973,0.8010,0.0854,-0.0204,-0.0247,-0.1119,0
1904253,0.9998,-0.0174,0.0070,0.0009,-1.9975,0.8020,0.0859,0.0253,0.0261,-0.1918,0
1904420,0.9998,-0.0174,0.0070,0.0009,-1.9978,0.8020,0.0848,0.0110,0.0260,-0.1261,0
1904586,0.9998,-0.0174,0.0070,0.0009,-1.9975,0.8020,0.0839,-0.0077,0.0131,-0.1447,0
1904753,0.9998,-0.0174,0.0070,0.0009,-1.9965,0.8030,0.0844,-0.0299,0.0005,-0.1519,0
1904920,0.9998,-0.0174,0.0070,0.0009,-1.9974,0.8015,0.0838,-0.0296,-0.0070,-0.1140,0
1905086,0.9998,-0.0174,0.0070,0.0009,-1.9974,0.8022,0.0841,-0.0169,-0.0167,-0.1442,0
1905253,0.9998,-0.0174,0.0070,0.0009,-1.9969,0.8016,0.0845,-0.0024,-0.0093,-0.1390,0
1905420,0.9998,-0.0174,0.0070,0.0008,-1.9949,0.8004,0.0832,0.0049,0.0162,-0.1331,0
1905586,0.9998,-0.0174,0.0070,0.0009,-1.9948,0.7998,0.0848,0.0140,0.0129,-0.1596,0
1905753,0.9998,-0.0174,0.0070,0.0009,-1.9947,0.7998,0.0859,0.0090,0.0134,-0.1270,0
1905920,0.9998,-0.0174,0.0070,0.0009,-1.9956,0.7994,0.0864,-0.0194,-0.0126,-0.1508,0
1906086,0.9998,-0.0174,0.0070,0.0009,-1.9957,0.8002,0.0879,-0.0254,-0.0109,-0.1527,0
1906253,0.9998,-0.0174,0.0070,0.0009,-1.9960,0.7997,0.0882,-0.0028,-0.0177,-0.1561,0
1906420,0.9998,-0.0174,0.0070,0.0009,-1.9961,0.7992,0.0878,0.0018,-0.0042,-0.1319,0
1906586,0.9998,-0.0174,0.0070,0.0009,-1.9963,0.7987,0.0873,0.0087,0.0185,-0.1374,0
1906753,0.9998,-0.0174,0.0069,0.0009,-1.9967,0.7966,0.0864,-0.0028,0.0141,-0.1376,0
1906920,0.9998,-0.0174,0.0069,0.0009,-1.9962,0.7953,0.0863,-0.0152,0.0004,-0.1334,0
1907086,0.9998,-0.0174,0.0069,0.0009,-1.9962,0.7949,0.0867,-0.0332,-0.0071,-0.1544,0
1907253,0.9998,-0.0174,0.0069,0.0009,-1.9975,0.7946,0.0873,-0.0134,-0.0153,-0.1419,0
1907420,0.9998,-0.0174,0.0069,0.0009,-1.9973,0.7939,0.0862,-0.0022,0.0056,-0.1140,0
1907586,0.9998,-0.0174,0.0069,0.0009,-1.9979,0.7949,0.0860,0.0088,0.0112,-0.1331,0
1907753,0.9998,-0.0174,0.0069,0.0009,-1.9975,0.7952,0.0854,-0.0129,0.0142,-0.1399,0
1907920,0.9998,-0.0174,0.0069,0.0009,-1.9978,0.7959,0.0844,-0.0068,-0.0114,-0.1369,0
1908086,0.9998,-0.0174,0.0069,0.0009,-1.9990,0.7969,0.0850,-0.0189,-0.0086,-0.1469,0
1908253,0.9998,-0.0175,0.0069,0.0009,-1.9996,0.7971,0.0840,0.0032,-0.0221,-0.1378,0
1908420,0.9998,-0.0175,0.0069,0.0009,-1.9993,0.7969,0.0836,0.0008,-0.0191,-0.1539,0
1908586,0.9998,-0.0175,0.0069,0.0008,-1.9998,0.7966,0.0832,-0.0133,0.0047,-0.1292,0
1908753,0.9998,-0.0175,0.0069,0.0008,-1.9995,0.7962,0.0832,-0.0079,0.0009,-0.1318,0
1908920,0.9998,-0.0175,0.0069,0.0009,-1.9993,0.7966,0.0850,-0.0194,0.0210,-0.1423,0
1909086,0.9998,-0.0175,0.0069,0.0009,-2.0002,0.7948,0.0846,0.0269,0.0479,-0.1651,0
1909253,0.9998,-0.0175,0.0069,0.0008,-2.0006,0.7930,0.0836,0.0035,-0.0027,-0.0901,0
1909420,0.9998,-0.0175,0.0069,0.0008,-2.0002,0.7915,0.0834,-0.0254,-0.0418,-0.1251,0
1909586,0.9998,-0.0175,0.0069,0.0008,-2.0013,0.7906,0.0834,-0.0508,-0.0265,-0.1383,0
1909753,0.9998,-0.0175,0.0069,0.0008,-2.0003,0.7907,0.0828,-0.0212,-0.0033,-0.1446,0
1909920,0.9998,-0.0175,0.0069,0.0008,-2.0004,0.7906,0.0830,0.0158,0.0178,-0.1367,0
1910086,0.9998,-0.0175,0.0069,0.0008,-2.0012,0.7904,0.0832,-0.0042,0.0081,-0.1332,0
1910253,0.9998,-0.0175,0.0069,0.0009,-2.0022,0.7901,0.0843,-0.0034,0.0208,-0.1278,0
1910420,0.9998,-0.0175,0.0069,0.0009,-2.0026,0.7904,0.0852,-0.0139,0.0039,-0.1193,0
1910586,0.9998,-0.0175,0.0069,0.0009,-2.0044,0.7892,0.0862,-0.0081,-0.0269,-0.1311,0
1910753,0.9998,-0.0175,0.0069,0.0009,-2.0037,0.7899,0.0863,0.0018,-0.0255,-0.1249,0
1910920,0.9998,-0.0175,0.0069,0.0009,-2.0025,0.7919,0.0856,-0.0112,0.0024,-0.1422,0
1911086,0.9998,-0.0175,0.0069,0.0009,-2.0022,0.7909,0.0852,-0.0158,0.0189,-0.1298,0
1911253,0.9998,-0.0175,0.0069,0.0009,-2.0012,0.7905,0.0864,-0.0108,0.0335,-0.1477,0
1911420,0.9998,-0.0175,0.0069,0.0009,-2.0011,0.7901,0.0854,-0.0038,0.0160,-0.1257,0
1911586,0.9998,-0.0175,0.0069,0.0009,-2.0007,0.7909,0.0855,-0.0081,-0.0017,-0.1256,0
1911753,0.9998,-0.0175,0.0069,0.0009,-2.0001,0.7914,0.0853,-0.0061,0.0007,-0.1382,0
1911920,0.9998,-0.0175,0.0069,0.0009,-1.9996,0.7908,0.0852,-0.0272,-0.0062,-0.1191,0
1912086,0.9998,-0.0174,0.0069,0.0009,-1.9988,0.7905,0.0847,-0.0010,-0.0041,-0.1409,0
1912253,0.9998,-0.0175,0.0069,0.0009,-1.9993,0.7908,0.0841,0.0147,-0.0031,-0.1558,0
1912420,0.9998,-0.0175,0.0069,0.0008,-1.9994,0.7916,0.0833,-0.0238,0.0123,-0.1361,0
