DeviceTag: Xsens DOT6B,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-04-09 11:31:46.900,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
36012160,0.9998,-0.0106,-0.0189,-0.0001,-1.2165,-2.1706,0.0135,-0.0015,0.0033,0.1252,0
36012326,0.9998,-0.0106,-0.0189,-0.0001,-1.2153,-2.1712,0.0134,0.0010,0.0014,0.1231,0
36012493,0.9998,-0.0106,-0.0189,-0.0001,-1.2152,-2.1708,0.0138,-0.0061,0.0039,0.1146,0
36012660,0.9998,-0.0106,-0.0189,-0.0001,-1.2146,-2.1712,0.0135,-0.0025,0.0022,0.0942,0
36012826,0.9998,-0.0106,-0.0189,-0.0001,-1.2129,-2.1712,0.0131,0.0091,-0.0106,0.1180,0
36012993,0.9998,-0.0106,-0.0189,-0.0001,-1.2142,-2.1715,0.0124,-0.0015,0.0016,0.1111,0
36013160,0.9998,-0.0106,-0.0189,-0.0001,-1.2136,-2.1713,0.0123,0.0029,-0.0096,0.1044,0
36013326,0.9998,-0.0106,-0.0190,-0.0001,-1.2141,-2.1718,0.0126,-0.0016,-0.0020,0.1133,0
36013493,0.9998,-0.0106,-0.0190,-0.0001,-1.2145,-2.1717,0.0124,-0.0107,-0.0004,0.1205,0
36013660,0.9998,-0.0106,-0.0190,-0.0001,-1.2147,-2.1726,0.0135,-0.0065,0.0012,0.1109,0
36013826,0.9998,-0.0106,-0.0190,-0.0001,-1.2142,-2.1728,0.0131,0.0007,-0.0061,0.1109,0
36013993,0.9998,-0.0106,-0.0190,-0.0001,-1.2154,-2.1740,0.0141,0.0115,-0.0132,0.1153,0
36014160,0.9998,-0.0106,-0.0190,-0.0001,-1.2163,-2.1750,0.0133,0.0088,-0.0113,0.1080,0
36014326,0.9998,-0.0106,-0.0190,-0.0001,-1.2167,-2.1746,0.0128,0.0088,0.0009,0.1090,0
36014493,0.9998,-0.0106,-0.0190,-0.0001,-1.2178,-2.1750,0.0134,0.0092,0.0137,0.1110,0
36014660,0.9998,-0.0106,-0.0190,-0.0001,-1.2175,-2.1759,0.0135,-0.0059,-0.0046,0.1265,0
36014826,0.9998,-0.0106,-0.0190,-0.0001,-1.2175,-2.1758,0.0131,-0.0239,-0.0060,0.1144,0
36014993,0.9998,-0.0106,-0.0190,-0.0001,-1.2182,-2.1761,0.0132,0.0037,-0.0033,0.1107,0
36015160,0.9998,-0.0106,-0.0190,-0.0001,-1.2197,-2.1760,0.0129,0.0204,0.0129,0.1199,0
36015326,0.9998,-0.0106,-0.0190,-0.0001,-1.2202,-2.1759,0.0133,-0.0030,0.0204,0.1160,0
36015493,0.9998,-0.0106,-0.0190,-0.0001,-1.2201,-2.1759,0.0123,-0.0141,-0.0031,0.0993,0
36015660,0.9998,-0.0106,-0.0190,-0.0001,-1.2188,-2.1766,0.0127,0.0028,0.0026,0.1201,0
36015826,0.9998,-0.0106,-0.0190,-0.0001,-1.2190,-2.1785,0.0122,0.0198,-0.0143,0.1395,0
36015993,0.9998,-0.0106,-0.0190,-0.0001,-1.2203,-2.1780,0.0114,0.0072,-0.0323,0.1128,0
36016160,0.9998,-0.0106,-0.0190,-0.0001,-1.2207,-2.1777,0.0109,-0.0333,-0.0138,0.1128,0
36016326,0.9998,-0.0106,-0.0190,-0.0001,-1.2202,-2.1778,0.0119,-0.0145,0.0161,0.1089,0
36016493,0.9998,-0.0106,-0.0190,-0.0001,-1.2207,-2.1773,0.0138,0.0141,0.0068,0.0969,0
36016660,0.9998,-0.0106,-0.0190,-0.0001,-1.2200,-2.1776,0.0132,0.0144,-0.0118,0.1137,0
36016826,0.9998,-0.0106,-0.0190,-0.0001,-1.2204,-2.1778,0.0136,0.0058,0.0047,0.1210,0
36016993,0.9998,-0.0106,-0.0190,-0.0001,-1.2194,-2.1765,0.0133,-0.0182,0.0030,0.1201,0
36017160,0.9998,-0.0106,-0.0190,-0.0001,-1.2196,-2.1769,0.0140,-0.0047,0.0077,0.1129,0
36017326,0.9998,-0.0106,-0.0190,-0.0001,-1.2206,-2.1764,0.0141,-0.0105,0.0026,0.1203,0
36017493,0.9998,-0.0106,-0.0190,-0.0001,-1.2197,-2.1762,0.0136,-0.0042,0.0010,0.1152,0
36017660,0.9998,-0.0106,-0.0190,-0.0001,-1.2199,-2.1753,0.0140,-0.0057,-0.0039,0.1118,0
36017826,0.9998,-0.0107,-0.0190,-0.0001,-1.2216,-2.1743,0.0142,0.0029,0.0025,0.1095,0
36017993,0.9998,-0.0107,-0.0190,-0.0001,-1.2224,-2.1741,0.0123,0.0086,0.0069,0.1071,0
36018160,0.9998,-0.0107,-0.0190,-0.0001,-1.2231,-2.1750,0.0114,0.0008,0.0075,0.1138,0
36018326,0.9998,-0.0107,-0.0190,-0.0001,-1.2241,-2.1747,0.0112,-0.0010,0.0096,0.1144,0
36018493,0.9998,-0.0107,-0.0190,-0.0001,-1.2244,-2.1748,0.0115,-0.0057,0.0031,0.1198,0
36018660,0.9998,-0.0107,-0.0190,-0.0001,-1.2252,-2.1745,0.0119,0.0015,-0.0089,0.1030,0
36018826,0.9998,-0.0107,-0.0190,-0.0001,-1.2265,-2.1742,0.0114,0.0035,-0.0008,0.1040,0
36018993,0.9998,-0.0107,-0.0190,-0.0001,-1.2277,-2.1741,0.0114,-0.0094,-0.0100,0.1256,0
36019160,0.9998,-0.0107,-0.0190,-0.0001,-1.2271,-2.1735,0.0115,-0.0031,0.0008,0.1206,0
36019326,0.9998,-0.0107,-0.0190,-0.0001,-1.2275,-2.1739,0.0119,-0.0108,0.0080,0.1014,0
36019493,0.9998,-0.0107,-0.0190,-0.0001,-1.2259,-2.1739,0.0117,0.0000,0.0005,0.1130,0
36019660,0.9998,-0.0107,-0.0190,-0.0001,-1.2263,-2.1738,0.0115,-0.0100,-0.0188,0.1295,0
36019826,0.9998,-0.0107,-0.0190,-0.0001,-1.2263,-2.1738,0.0105,0.0047,-0.0213,0.1083,0
36019993,0.9998,-0.0107,-0.0190,-0.0001,-1.2273,-2.1744,0.0111,-0.0090,-0.0112,0.1179,0
36020160,0.9998,-0.0107,-0.0190,-0.0001,-1.2267,-2.1753,0.0114,-0.0056,-0.0102,0.1028,0
36020326,0.9998,-0.0107,-0.0190,-0.0001,-1.2266,-2.1749,0.0129,-0.0017,-0.0017,0.1147,0
36020493,0.9998,-0.0107,-0.0190,-0.0001,-1.2277,-2.1736,0.0124,0.0056,0.0050,0.1132,0
36020660,0.9998,-0.0107,-0.0190,-0.0001,-1.2262,-2.1744,0.0123,0.0050,-0.0039,0.1052,0
36020826,0.9998,-0.0107,-0.0190,-0.0001,-1.2266,-2.1740,0.0120,0.0018,0.0044,0.1010,0
36020993,0.9998,-0.0107,-0.0190,-0.0001,-1.2268,-2.1735,0.0105,-0.0041,-0.0118,0.1125,0
36021160,0.9998,-0.0107,-0.0190,-0.0001,-1.2267,-2.1736,0.0103,-0.0063,-0.0096,0.1044,0
36021327,0.9998,-0.0107,-0.0189,-0.0001,-1.2264,-2.1714,0.0106,-0.0140,-0.0042,0.1063,0
36021493,0.9998,-0.0107,-0.0189,-0.0001,-1.2259,-2.1705,0.0108,0.0128,0.0151,0.1113,0
36021660,0.9998,-0.0107,-0.0189,-0.0001,-1.2272,-2.1710,0.0116,0.0077,0.0101,0.1272,0
36021827,0.9998,-0.0107,-0.0189,-0.0001,-1.2276,-2.1705,0.0112,0.0053,-0.0032,0.1107,0
36021993,0.9998,-0.0107,-0.0189,-0.0001,-1.2260,-2.1699,0.0117,-0.0090,0.0114,0.1010,0
36022160,0.9998,-0.0107,-0.0189,-0.0001,-1.2257,-2.1703,0.0114,-0.0049,0.0010,0.1126,0
36022327,0.9998,-0.0107,-0.0189,-0.0001,-1.2256,-2.1701,0.0113,-0.0003,-0.0153,0.1158,0
36022493,0.9998,-0.0107,-0.0189,-0.0001,-1.2259,-2.1704,0.0115,0.0045,-0.0048,0.1186,0
36022660,0.9998,-0.0107,-0.0190,-0.0001,-1.2268,-2.1718,0.0115,-0.0092,-0.0119,0.1187,0
36022827,0.9998,-0.0107,-0.0190,-0.0001,-1.2265,-2.1720,0.0108,-0.0162,0.0097,0.1098,0
36022993,0.9998,-0.0107,-0.0189,-0.0001,-1.2260,-2.1715,0.0107,0.0049,-0.0143,0.1106,0
36023160,0.9998,-0.0107,-0.0189,-0.0001,-1.2272,-2.1700,0.0103,-0.0029,-0.0056,0.1271,0
36023327,0.9998,-0.0107,-0.0189,-0.0001,-1.2297,-2.1689,0.0106,-0.0014,0.0016,0.1200,0
36023493,0.9998,-0.0108,-0.0189,-0.0001,-1.2324,-2.1673,0.0092,-0.0063,-0.0057,0.1068,0
36023660,0.9998,-0.0108,-0.0189,-0.0001,-1.2329,-2.1666,0.0096,-0.0072,0.0038,0.1060,0
36023827,0.9998,-0.0108,-0.0189,-0.0001,-1.2334,-2.1671,0.0084,0.0006,0.0053,0.1230,0
36023993,0.9998,-0.0108,-0.0189,-0.0001,-1.2326,-2.1666,0.0082,0.0129,0.0049,0.1136,0
36024160,0.9998,-0.0108,-0.0189,-0.0001,-1.2325,-2.1664,0.0078,0.0071,-0.0233,0.0945,0
36024327,0.9998,-0.0108,-0.0189,-0.0001,-1.2325,-2.1668,0.0074,-0.0026,-0.0184,0.0977,0
36024493,0.9998,-0.0107,-0.0189,-0.0001,-1.2313,-2.1675,0.0075,-0.0034,-0.0066,0.1159,0
36024660,0.9998,-0.0107,-0.0189,-0.0001,-1.2312,-2.1668,0.0073,-0.0125,-0.0015,0.1080,0
36024827,0.9998,-0.0107,-0.0189,-0.0001,-1.2311,-2.1661,0.0071,-0.0027,0.0007,0.0922,0
36024993,0.9998,-0.0107,-0.0189,-0.0001,-1.2312,-2.1667,0.0073,0.0065,0.0085,0.1171,0
36025160,0.9998,-0.0108,-0.0189,-0.0001,-1.2329,-2.1661,0.0077,0.0089,-0.0016,0.1212,0
36025327,0.9998,-0.0107,-0.0189,-0.0001,-1.2322,-2.1666,0.0063,0.0097,-0.0105,0.1120,0
36025493,0.9998,-0.0107,-0.0189,-0.0002,-1.2320,-2.1661,0.0054,0.0017,-0.0014,0.1092,0
36025660,0.9998,-0.0108,-0.0189,-0.0002,-1.2328,-2.1668,0.0055,-0.0125,-0.0007,0.1170,0
36025827,0.9998,-0.0108,-0.0189,-0.0002,-1.2333,-2.1663,0.0055,0.0060,-0.0058,0.0995,0
36025993,0.9998,-0.0108,-0.0189,-0.0002,-1.2323,-2.1670,0.0051,0.0046,-0.0167,0.1180,0
36026160,0.9998,-0.0107,-0.0189,-0.0002,-1.2311,-2.1664,0.0053,0.0034,-0.0026,0.1130,0
36026327,0.9998,-0.0107,-0.0189,-0.0002,-1.2321,-2.1676,0.0047,0.0014,0.0096,0.1152,0
36026493,0.9998,-0.0107,-0.0189,-0.0002,-1.2321,-2.1674,0.0049,0.0029,0.0070,0.1105,0
36026660,0.9998,-0.0107,-0.0189,-0.0002,-1.2317,-2.1668,0.0053,0.0094,0.0050,0.1101,0
36026827,0.9998,-0.0107,-0.0189,-0.0002,-1.2313,-2.1677,0.0057,0.0076,0.0042,0.1212,0
36026993,0.9998,-0.0107,-0.0189,-0.0002,-1.2310,-2.1676,0.0058,0.0152,0.0143,0.0997,0
36027160,0.9998,-0.0107,-0.0189,-0.0001,-1.2306,-2.1674,0.0064,-0.0122,0.0078,0.1233,0
36027327,0.9998,-0.0107,-0.0189,-0.0001,-1.2307,-2.1685,0.0070,-0.0004,0.0054,0.1108,0
36027493,0.9998,-0.0107,-0.0189,-0.0001,-1.2301,-2.1683,0.0071,-0.0031,-0.0010,0.1102,0
36027660,0.9998,-0.0107,-0.0189,-0.0001,-1.2292,-2.1675,0.0068,0.0035,0.0092,0.1199,0
36027827,0.9998,-0.0107,-0.0189,-0.0001,-1.2283,-2.1681,0.0066,-0.0034,0.0047,0.1135,0
36027993,0.9998,-0.0107,-0.0189,-0.0001,-1.2283,-2.1672,0.0069,0.0030,0.0042,0.1262,0
36028160,0.9998,-0.0107,-0.0189,-0.0001,-1.2282,-2.1680,0.0066,0.0050,-0.0095,0.1118,0
36028327,0.9998,-0.0107,-0.0189,-0.0001,-1.2279,-2.1673,0.0061,0.0185,0.0062,0.1200,0
36028493,0.9998,-0.0107,-0.0189,-0.0001,-1.2267,-2.1673,0.0065,0.0001,0.0069,0.1177,0
36028660,0.9998,-0.0106,-0.0189,-0.0001,-1.2136,-2.1672,0.0152,0.0128,0.0025,0.0944,0
36028827,0.9998,-0.0106,-0.0189,-0.0001,-1.2138,-2.1676,0.0154,0.0023,-0.0031,0.1196,0
36028993,0.9998,-0.0106,-0.0189,-0.0001,-1.2152,-2.1677,0.0151,0.0102,0.0072,0.1090,0
36029160,0.9998,-0.0106,-0.0189,-0.0001,-1.2151,-2.1684,0.0142,0.0011,-0.0056,0.1071,0
36029327,0.9998,-0.0106,-0.0189,-0.0001,-1.2146,-2.1685,0.0135,-0.0105,-0.0101,0.1046,0
36029493,0.9998,-0.0106,-0.0189,-0.0001,-1.2139,-2.1679,0.0138,-0.0171,-0.0020,0.1272,0
36029660,0.9998,-0.0106,-0.0189,-0.0001,-1.2138,-2.1681,0.0138,-0.0053,0.0060,0.1120,0
36029827,0.9998,-0.0106,-0.0189,-0.0001,-1.2138,-2.1680,0.0146,-0.0055,-0.0139,0.1106,0
36029993,0.9998,-0.0106,-0.0189,-0.0001,-1.2141,-2.1679,0.0141,0.0026,-0.0016,0.1173,0
36030160,0.9998,-0.0106,-0.0189,-0.0001,-1.2134,-2.1672,0.0145,-0.0031,-0.0039,0.1042,0
36030327,0.9998,-0.0106,-0.0189,-0.0001,-1.2134,-2.1676,0.0149,-0.0114,-0.0011,0.1161,0
36030493,0.9998,-0.0106,-0.0189,-0.0001,-1.2140,-2.1673,0.0154,-0.0058,-0.0011,0.1105,0
36030660,0.9998,-0.0106,-0.0189,-0.0001,-1.2147,-2.1673,0.0155,0.0041,0.0002,0.1031,0
36030827,0.9998,-0.0106,-0.0189,-0.0001,-1.2153,-2.1667,0.0158,-0.0025,0.0016,0.0969,0
36030993,0.9998,-0.0106,-0.0189,-0.0001,-1.2165,-2.1666,0.0162,0.0007,-0.0119,0.1263,0
36031160,0.9998,-0.0106,-0.0189,-0.0001,-1.2168,-2.1662,0.0165,-0.0035,0.0024,0.1294,0
36031327,0.9998,-0.0106,-0.0189,-0.0001,-1.2177,-2.1661,0.0161,-0.0199,0.0074,0.0921,0
36031493,0.9998,-0.0106,-0.0189,-0.0001,-1.2174,-2.1647,0.0161,-0.0039,0.0004,0.1126,0
36031660,0.9998,-0.0106,-0.0189,-0.0001,-1.2179,-2.1643,0.0169,0.0100,-0.0128,0.1113,0
36031827,0.9998,-0.0106,-0.0189,-0.0001,-1.2174,-2.1641,0.0171,-0.0005,-0.0049,0.1190,0
36031993,0.9998,-0.0106,-0.0189,-0.0000,-1.2169,-2.1637,0.0175,-0.0067,0.0082,0.1140,0
36032160,0.9998,-0.0106,-0.0189,-0.0001,-1.2162,-2.1629,0.0167,0.0076,0.0102,0.1159,0
36032327,0.9998,-0.0106,-0.0189,-0.0001,-1.2172,-2.1628,0.0163,0.0130,-0.0141,0.1103,0
36032493,0.9998,-0.0106,-0.0189,-0.0001,-1.2164,-2.1617,0.0170,0.0194,-0.0088,0.1184,0
36032660,0.9998,-0.0106,-0.0188,-0.0001,-1.2154,-2.1601,0.0160,-0.0070,-0.0087,0.1154,0
36032827,0.9998,-0.0106,-0.0189,-0.0001,-1.2160,-2.1605,0.0156,-0.0172,0.0017,0.1190,0
36032993,0.9998,-0.0106,-0.0189,-0.0001,-1.2168,-2.1603,0.0156,0.0098,-0.0052,0.1176,0
36033160,0.9998,-0.0106,-0.0189,-0.0001,-1.2184,-2.1609,0.0144,-0.0022,-0.0018,0.1163,0
36033327,0.9998,-0.0106,-0.0189,-0.0001,-1.2186,-2.1610,0.0134,-0.0058,0.0011,0.1074,0
36033493,0.9998,-0.0106,-0.0189,-0.0001,-1.2187,-2.1613,0.0133,0.0036,0.0110,0.1017,0
36033660,0.9998,-0.0106,-0.0188,-0.0001,-1.2178,-2.1600,0.0132,-0.0100,-0.0003,0.1172,0
36033827,0.9998,-0.0106,-0.0189,-0.0001,-1.2168,-2.1607,0.0128,0.0135,-0.0023,0.1083,0
36033993,0.9998,-0.0106,-0.0189,-0.0001,-1.2168,-2.1608,0.0127,-0.0164,-0.0004,0.1140,0
36034160,0.9998,-0.0106,-0.0189,-0.0001,-1.2170,-2.1607,0.0133,-0.0153,0.0030,0.0907,0
36034327,0.9998,-0.0106,-0.0189,-0.0001,-1.2169,-2.1604,0.0128,0.0081,-0.0087,0.1059,0
36034493,0.9998,-0.0106,-0.0189,-0.0001,-1.2167,-2.1616,0.0127,-0.0082,-0.0007,0.1076,0
36034660,0.9998,-0.0106,-0.0189,-0.0001,-1.2158,-2.1615,0.0123,-0.0013,-0.0002,0.1149,0
36034827,0.9998,-0.0106,-0.0189,-0.0001,-1.2162,-2.1619,0.0137,0.0045,0.0016,0.1091,0
36034993,0.9998,-0.0106,-0.0189,-0.0001,-1.2151,-2.1617,0.0142,-0.0054,0.0019,0.1060,0
36035160,0.9998,-0.0106,-0.0189,-0.0001,-1.2153,-2.1615,0.0150,0.0116,-0.0019,0.1126,0
36035327,0.9998,-0.0106,-0.0189,-0.0001,-1.2149,-2.1613,0.0152,0.0134,-0.0090,0.1142,0
36035493,0.9998,-0.0106,-0.0189,-0.0001,-1.2162,-2.1607,0.0156,-0.0017,-0.0143,0.1126,0
36035660,0.9998,-0.0106,-0.0189,-0.0001,-1.2168,-2.1613,0.0159,-0.0073,-0.0056,0.1148,0
36035827,0.9998,-0.0106,-0.0189,-0.0001,-1.2171,-2.1619,0.0162,-0.0060,0.0069,0.1084,0
36035993,0.9998,-0.0106,-0.0189,-0.0001,-1.2181,-2.1623,0.0152,-0.0096,-0.0061,0.1106,0
36036160,0.9998,-0.0106,-0.0189,-0.0001,-1.2191,-2.1624,0.0154,0.0147,0.0066,0.0917,0
36036327,0.9998,-0.0106,-0.0189,-0.0001,-1.2178,-2.1630,0.0160,0.0045,0.0022,0.1115,0
36036493,0.9998,-0.0106,-0.0189,-0.0001,-1.2185,-2.1641,0.0160,-0.0009,-0.0127,0.1209,0
36036660,0.9998,-0.0106,-0.0189,-0.0001,-1.2198,-2.1644,0.0170,0.0003,-0.0129,0.1125,0
36036827,0.9998,-0.0106,-0.0189,-0.0000,-1.2196,-2.1645,0.0177,-0.0014,0.0098,0.1083,0
36036993,0.9998,-0.0106,-0.0189,-0.0000,-1.2203,-2.1658,0.0180,0.0046,-0.0075,0.1129,0
36037160,0.9998,-0.0106,-0.0189,-0.0001,-1.2208,-2.1656,0.0170,0.0028,-0.0009,0.1098,0
36037327,0.9998,-0.0106,-0.0189,-0.0001,-1.2205,-2.1663,0.0156,-0.0067,-0.0053,0.1125,0
36037493,0.9998,-0.0107,-0.0189,-0.0001,-1.2221,-2.1664,0.0150,0.0035,0.0046,0.1080,0
36037660,0.9998,-0.0107,-0.0189,-0.0001,-1.2224,-2.1667,0.0147,-0.0011,-0.0008,0.1201,0
36037827,0.9998,-0.0107,-0.0189,-0.0001,-1.2228,-2.1670,0.0150,-0.0024,-0.0196,0.1169,0
36037994,0.9998,-0.0107,-0.0189,-0.0001,-1.2227,-2.1665,0.0153,-0.0028,0.0029,0.1161,0
36038160,0.9998,-0.0107,-0.0189,-0.0001,-1.2228,-2.1669,0.0145,-0.0109,0.0034,0.1218,0
36038327,0.9998,-0.0107,-0.0189,-0.0001,-1.2228,-2.1682,0.0154,-0.0220,0.0025,0.0965,0
36038494,0.9998,-0.0107,-0.0189,-0.0001,-1.2238,-2.1686,0.0158,-0.0052,-0.0051,0.1263,0
36038660,0.9998,-0.0107,-0.0189,-0.0001,-1.2253,-2.1680,0.0167,0.0104,0.0033,0.1067,0
36038827,0.9998,-0.0107,-0.0189,-0.0001,-1.2252,-2.1689,0.0167,0.0245,-0.0071,0.1076,0
36038994,0.9998,-0.0107,-0.0189,-0.0001,-1.2263,-2.1699,0.0169,0.0143,-0.0091,0.1156,0
36039160,0.9998,-0.0107,-0.0189,-0.0000,-1.2262,-2.1707,0.0177,-0.0137,-0.0196,0.1128,0
36039327,0.9998,-0.0107,-0.0189,-0.0000,-1.2262,-2.1695,0.0179,-0.0141,0.0066,0.1256,0
36039494,0.9998,-0.0107,-0.0189,-0.0000,-1.2260,-2.1707,0.0180,-0.0240,0.0040,0.0886,0
36039660,0.9998,-0.0107,-0.0189,-0.0001,-1.2269,-2.1711,0.0175,0.0057,-0.0103,0.1139,0
36039827,0.9998,-0.0107,-0.0190,-0.0001,-1.2284,-2.1720,0.0169,0.0261,0.0142,0.1165,0
36039994,0.9998,-0.0107,-0.0190,-0.0001,-1.2277,-2.1729,0.0170,0.0051,0.0071,0.1072,0
36040160,0.9998,-0.0107,-0.0190,-0.0001,-1.2272,-2.1737,0.0172,-0.0087,0.0028,0.1196,0
36040327,0.9998,-0.0107,-0.0190,-0.0001,-1.2276,-2.1740,0.0175,-0.0020,0.0042,0.0970,0
36040494,0.9998,-0.0107,-0.0190,-0.0001,-1.2279,-2.1746,0.0170,0.0046,-0.0106,0.1109,0
36040660,0.9998,-0.0107,-0.0190,-0.0001,-1.2268,-2.1750,0.0172,0.0038,-0.0005,0.1077,0
36040827,0.9998,-0.0107,-0.0190,-0.0001,-1.2270,-2.1748,0.0174,-0.0085,-0.0123,0.1182,0
36040994,0.9998,-0.0107,-0.0190,-0.0001,-1.2271,-2.1747,0.0169,0.0033,-0.0079,0.1012,0
36041160,0.9998,-0.0107,-0.0190,-0.0001,-1.2256,-2.1750,0.0158,0.0014,0.0059,0.1126,0
36041327,0.9998,-0.0107,-0.0190,-0.0001,-1.2244,-2.1750,0.0174,-0.0010,-0.0146,0.1210,0
36041494,0.9998,-0.0107,-0.0190,-0.0000,-1.2249,-2.1755,0.0182,0.0033,0.0031,0.1036,0
36041660,0.9998,-0.0107,-0.0190,-0.0000,-1.2251,-2.1752,0.0185,-0.0086,-0.0132,0.1127,0
36041827,0.9998,-0.0107,-0.0190,-0.0000,-1.2261,-2.1757,0.0189,-0.0095,0.0066,0.1101,0
36041994,0.9998,-0.0107,-0.0190,-0.0000,-1.2253,-2.1747,0.0193,-0.0107,0.0084,0.1065,0
36042160,0.9998,-0.0107,-0.0190,-0.0000,-1.2243,-2.1747,0.0198,0.0057,-0.0074,0.1168,0
36042327,0.9998,-0.0107,-0.0190,-0.0000,-1.2240,-2.1738,0.0188,0.0078,-0.0053,0.1060,0
36042494,0.9998,-0.0107,-0.0190,-0.0000,-1.2236,-2.1732,0.0189,0.0068,0.0091,0.1204,0
36042660,0.9998,-0.0107,-0.0190,-0.0000,-1.2239,-2.1741,0.0198,-0.0010,-0.0057,0.1116,0
36042827,0.9998,-0.0107,-0.0190,-0.0000,-1.2225,-2.1750,0.0197,-0.0010,-0.0061,0.1195,0
36042994,0.9998,-0.0107,-0.0190,-0.0000,-1.2223,-2.1752,0.0195,0.0053,-0.0145,0.1124,0
36043160,0.9998,-0.0107,-0.0190,-0.0000,-1.2229,-2.1764,0.0206,0.0118,0.0004,0.1127,0
36043327,0.9998,-0.0107,-0.0190,-0.0000,-1.2241,-2.1763,0.0205,-0.0053,-0.0041,0.1101,0
36043494,0.9998,-0.0107,-0.0190,-0.0000,-1.2244,-2.1768,0.0219,0.0020,-0.0155,0.1271,0
36043660,0.9998,-0.0107,-0.0190,-0.0000,-1.2248,-2.1774,0.0214,0.0031,-0.0106,0.1011,0
36043827,0.9998,-0.0107,-0.0190,-0.0000,-1.2248,-2.1777,0.0231,0.0067,0.0006,0.1168,0
36043994,0.9998,-0.0107,-0.0190,-0.0000,-1.2262,-2.1768,0.0226,-0.0037,0.0069,0.1112,0
36044160,0.9998,-0.0107,-0.0190,-0.0000,-1.2265,-2.1773,0.0221,-0.0011,0.0019,0.1104,0
36044327,0.9998,-0.0107,-0.0190,-0.0000,-1.2254,-2.1770,0.0216,-0.0045,-0.0035,0.1169,0
36044494,0.9998,-0.0107,-0.0190,-0.0000,-1.2261,-2.1773,0.0223,0.0005,-0.0096,0.1100,0
36044660,0.9998,-0.0107,-0.0190,-0.0000,-1.2263,-2.1781,0.0228,0.0051,-0.0028,0.1125,0
36044827,0.9998,-0.0107,-0.0190,-0.0000,-1.2266,-2.1782,0.0231,-0.0020,0.0153,0.1067,0
36044994,0.9998,-0.0107,-0.0190,0.0000,-1.2257,-2.1786,0.0240,-0.0009,0.0041,0.1059,0
36045160,0.9998,-0.0107,-0.0190,0.0000,-1.2247,-2.1783,0.0237,0.0001,-0.0061,0.1094,0
36045327,0.9998,-0.0107,-0.0190,-0.0000,-1.2266,-2.1785,0.0231,0.0111,-0.0075,0.1191,0
36045494,0.9998,-0.0107,-0.0190,0.0000,-1.2266,-2.1779,0.0238,0.0016,0.0103,0.1253,0
36045660,0.9998,-0.0107,-0.0190,0.0000,-1.2266,-2.1776,0.0245,-0.0014,-0.0154,0.1173,0
36045827,0.9998,-0.0107,-0.0190,0.0000,-1.2264,-2.1775,0.0244,-0.0100,-0.0013,0.1097,0
36045994,0.9998,-0.0107,-0.0190,0.0000,-1.2245,-2.1765,0.0242,-0.0032,-0.0022,0.1092,0
36046160,0.9998,-0.0107,-0.0190,-0.0000,-1.2241,-2.1750,0.0226,0.0066,0.0076,0.1050,0
36046327,0.9998,-0.0107,-0.0190,-0.0000,-1.2245,-2.1751,0.0226,-0.0052,0.0011,0.1149,0
36046494,0.9998,-0.0107,-0.0190,-0.0000,-1.2249,-2.1752,0.0215,0.0015,-0.0076,0.1105,0
36046660,0.9998,-0.0107,-0.0190,-0.0000,-1.2249,-2.1748,0.0200,-0.0029,-0.0081,0.1210,0
36046827,0.9998,-0.0107,-0.0190,-0.0000,-1.2249,-2.1748,0.0190,0.0142,0.0035,0.1139,0
36046994,0.9998,-0.0107,-0.0190,-0.0000,-1.2258,-2.1749,0.0180,-0.0108,0.0016,0.1261,0
36047160,0.9998,-0.0107,-0.0190,-0.0000,-1.2268,-2.1746,0.0184,0.0013,0.0133,0.1119,0
36047327,0.9998,-0.0107,-0.0190,-0.0001,-1.2273,-2.1754,0.0167,0.0018,-0.0067,0.1006,0
36047494,0.9998,-0.0107,-0.0190,-0.0001,-1.2290,-2.1758,0.0171,0.0060,-0.0013,0.1125,0
36047660,0.9998,-0.0107,-0.0190,-0.0001,-1.2286,-2.1757,0.0174,0.0011,-0.0061,0.1269,0
36047827,0.9998,-0.0107,-0.0190,-0.0000,-1.2280,-2.1758,0.0176,-0.0091,0.0102,0.1007,0
36047994,0.9998,-0.0107,-0.0190,-0.0001,-1.2288,-2.1755,0.0167,0.0099,-0.0021,0.1254,0
36048160,0.9998,-0.0107,-0.0190,-0.0001,-1.2276,-2.1751,0.0167,-0.0087,0.0041,0.1064,0
36048327,0.9998,-0.0107,-0.0190,-0.0001,-1.2275,-2.1756,0.0171,0.0005,0.0067,0.1183,0
36048494,0.9998,-0.0107,-0.0190,-0.0000,-1.2292,-2.1755,0.0182,-0.0133,0.0077,0.1124,0
36048660,0.9998,-0.0106,-0.0189,-0.0001,-1.2129,-2.1698,0.0151,-0.0080,0.0004,0.0982,0
36048827,0.9998,-0.0106,-0.0189,-0.0001,-1.2138,-2.1701,0.0157,0.0156,0.0051,0.1132,0
