DeviceTag: Xsens DOT6E,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-04-09 11:40:51.112,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1648581,0.0744,0.0005,-0.0057,-0.9972,0.6616,0.0119,-171.4686,0.0638,0.1011,0.0820,0
1648748,0.0744,0.0006,-0.0057,-0.9972,0.6594,0.0151,-171.4709,0.0693,0.1049,0.0955,0
1648914,0.0744,0.0006,-0.0057,-0.9972,0.6574,0.0180,-171.4674,0.0585,0.1142,0.0657,0
1649081,0.0744,0.0006,-0.0057,-0.9972,0.6569,0.0217,-171.4682,0.0489,0.1078,0.0964,0
1649248,0.0744,0.0006,-0.0057,-0.9972,0.6551,0.0249,-171.4706,0.0558,0.1061,0.0757,0
1649414,0.0743,0.0007,-0.0057,-0.9972,0.6542,0.0283,-171.4729,0.0630,0.1003,0.0961,0
1649581,0.0743,0.0007,-0.0057,-0.9972,0.6528,0.0312,-171.4727,0.0644,0.0991,0.0681,0
1649748,0.0743,0.0007,-0.0056,-0.9972,0.6503,0.0345,-171.4734,0.0622,0.0995,0.0906,0
1649914,0.0743,0.0007,-0.0056,-0.9972,0.6487,0.0365,-171.4736,0.0556,0.1058,0.0868,0
1650081,0.0743,0.0007,-0.0056,-0.9972,0.6468,0.0371,-171.4724,0.0687,0.1134,0.0617,0
1650248,0.0743,0.0007,-0.0056,-0.9972,0.6430,0.0376,-171.4729,0.0595,0.1174,0.1053,0
1650414,0.0743,0.0007,-0.0056,-0.9972,0.6416,0.0372,-171.4722,0.0299,0.1110,0.0942,0
1650581,0.0743,0.0007,-0.0055,-0.9972,0.6399,0.0384,-171.4722,0.0331,0.0929,0.0847,0
1650748,0.0744,0.0008,-0.0055,-0.9972,0.6389,0.0404,-171.4699,0.0624,0.0866,0.0922,0
1650914,0.0744,0.0008,-0.0055,-0.9972,0.6360,0.0422,-171.4702,0.0667,0.1033,0.0768,0
1651081,0.0744,0.0008,-0.0055,-0.9972,0.6341,0.0439,-171.4667,0.0566,0.0972,0.0890,0
