Timestamp,D4:22:CD:00:05:5D_EulerX,D4:22:CD:00:05:5D_EulerY,D4:22:CD:00:05:5D_EulerZ,D4:22:CD:00:05:5D_FreeAccX,D4:22:CD:00:05:5D_FreeAccY,D4:22:CD:00:05:5D_FreeAccZ,D4:22:CD:00:05:5E_EulerX,D4:22:CD:00:05:5E_EulerY,D4:22:CD:00:05:5E_EulerZ,D4:22:CD:00:05:5E_FreeAccX,D4:22:CD:00:05:5E_FreeAccY,D4:22:CD:00:05:5E_FreeAccZ,D4:22:CD:00:05:6B_EulerX,D4:22:CD:00:05:6B_EulerY,D4:22:CD:00:05:6B_EulerZ,D4:22:CD:00:05:6B_FreeAccX,D4:22:CD:00:05:6B_FreeAccY,D4:22:CD:00:05:6B_FreeAccZ,D4:22:CD:00:05:6E_EulerX,D4:22:CD:00:05:6E_EulerY,D4:22:CD:00:05:6E_EulerZ,D4:22:CD:00:05:6E_FreeAccX,D4:22:CD:00:05:6E_FreeAccY,D4:22:CD:00:05:6E_FreeAccZ,D4:22:CD:00:49:AA_EulerX,D4:22:CD:00:49:AA_EulerY,D4:22:CD:00:49:AA_EulerZ,D4:22:CD:00:49:AA_FreeAccX,D4:22:CD:00:49:AA_FreeAccY,D4:22:CD:00:49:AA_FreeAccZ
746.6530139446259,-158.49705505371094,-78.0114974975586,-112.5181121826172,3.6535840034484863,7.517777442932129,-3.359529972076416,-175.83917236328125,-59.62617111206055,-68.8512191772461,0.2028900682926178,-0.8752360343933105,1.6326961517333984,-9.261455535888672,-71.00774383544922,120.93628692626952,-3.329519748687744,-0.1743657886981964,-2.7041983604431152,77.43037414550781,53.40520858764648,14.431918144226074,-0.4705275893211365,0.9540551900863647,-1.3371028900146484,143.11557006835938,-86.06826782226562,78.80545043945312,0.2135437726974487,2.750506401062012,-4.378948211669922
746.656076669693,-165.8985137939453,-76.3906478881836,-104.34383392333984,-1.8269143104553225,17.630355834960938,3.85062313079834,-176.4352569580078,-60.82375717163086,-68.34649658203125,-0.533825159072876,-0.655160665512085,0.5260152816772461,-4.93264102935791,-69.5889892578125,123.0510482788086,-2.292623519897461,0.7849910259246826,-2.8002495765686035,75.71981811523438,49.46811676025391,6.537631988525391,3.002103328704834,3.833742141723633,-2.982883930206299,146.15940856933594,-85.48764038085938,77.16869354248047,1.762359619140625,3.4054975509643555,-3.313680648803711
746.7272236347198,-174.04901123046875,-62.41080093383789,-130.0481719970703,-1.588129997253418,4.413444519042969,2.9947385787963867,170.16929626464844,-61.39823913574219,-60.982872009277344,0.7841520309448242,0.0284719727933406,0.5396947860717773,-10.28781032562256,-64.75042724609375,159.24815368652344,-2.918262004852295,0.842883825302124,-0.8151750564575195,5.4603776931762695,45.587646484375,-159.9865264892578,3.788198471069336,-7.982099533081055,-9.199705123901367,41.39292144775391,-69.08838653564453,173.87681579589844,-0.0988555252552032,-1.4927349090576172,3.476475715637207
746.7568883895874,-179.92332458496094,-50.97519302368164,-127.02971649169922,-2.301352500915528,-0.3773890733718872,0.6900434494018555,173.54522705078125,-63.888450622558594,-63.24059295654297,0.76456618309021,-0.1214106678962707,0.2480297088623047,-8.401870727539062,-68.01152801513672,162.1328125,-2.6341748237609863,0.8938100337982178,-0.7264680862426758,18.05554962158203,43.01662063598633,-148.16085815429688,1.3833560943603516,-6.292649269104004,-10.797468185424805,48.5429801940918,-69.01100158691406,167.3443145751953,-0.5798684358596802,-0.980631709098816,3.7916259765625
746.7868964672089,175.09034729003906,-42.12778854370117,-125.31689453125,-1.3863351345062256,-4.444679260253906,-2.123414993286133,176.18382263183594,-66.05402374267578,-64.77684783935547,-0.0909045040607452,-0.4162276983261108,-0.5025520324707031,-10.51452922821045,-70.17539978027344,166.8590545654297,-2.7315731048583984,1.5405142307281494,-0.4895009994506836,29.47673988342285,36.63294982910156,-136.67543029785156,-1.4136953353881836,-5.870781898498535,-12.400062561035156,56.64166259765625,-69.0737075805664,159.64263916015625,-1.0683729648590088,-0.2848438620567322,2.3390378952026367
746.8476133346558,173.38714599609375,-35.5374870300293,-124.60887908935548,-1.8598721027374268,-5.059554100036621,-5.613863945007324,177.28732299804688,-67.41846466064453,-65.2256851196289,-0.5810526609420776,-0.5290948152542114,-1.2674551010131836,-16.629898071289062,-71.72128295898438,173.95217895507812,-2.5705599784851074,1.7452807426452637,-0.4053955078125,37.81469345092773,27.289520263671875,-126.73619842529295,-5.258688926696777,-8.851911544799805,-12.751714706420898,59.11884689331055,-69.79390716552734,156.6882781982422,-0.8566498756408691,0.6242978572845459,0.3394784927368164
746.8776309490204,173.90780639648438,-30.95240974426269,-124.38999938964844,-1.466212272644043,-4.396227836608887,-7.443840980529785,177.89996337890625,-67.85215759277344,-65.52836608886719,-0.9286335706710817,-1.0600037574768066,-2.2460904121398926,-26.67725372314453,-72.51483154296875,-176.03778076171875,-2.338956356048584,1.7463233470916748,-0.616429328918457,44.31291580200195,16.30634307861328,-118.44231414794922,-7.666626930236816,-10.345903396606444,-12.897214889526367,58.973758697509766,-70.91840362548828,156.3733367919922,-0.0260825641453266,0.9667180776596068,-1.426426887512207
746.9076154232025,175.84815979003906,-28.16912651062012,-124.4262924194336,-2.0174264907836914,-4.8267107009887695,-7.284628868103027,178.3170623779297,-67.2823257446289,-66.2480239868164,-2.353622436523437,-3.199639320373535,-0.3706235885620117,-39.951656341552734,-72.08106994628906,-163.41244506835938,-1.6087284088134766,0.9292160272598268,-0.4310951232910156,53.67574691772461,3.522003412246704,-112.31610870361328,-6.3514556884765625,-11.984960556030272,-14.9095458984375,58.613243103027344,-72.21391296386719,157.66159057617188,0.0145612824708223,0.6106107234954834,-2.395047187805176
746.937726020813,177.87937927246094,-27.637434005737305,-125.05249786376952,-2.9261069297790527,-5.5933380126953125,-2.3946609497070312,179.7220001220703,-65.79901885986328,-68.0886001586914,1.4791114330291748,-4.215139389038086,3.44512939453125,-53.35303497314453,-70.3484115600586,-151.0153045654297,-0.2400839328765869,0.7182285785675049,-0.4847822189331054,69.6105728149414,-9.933585166931152,-110.73490142822266,-1.5181903839111328,-17.030467987060547,-9.005386352539062,58.83186340332031,-73.35348510742188,158.58432006835938,-1.0518138408660889,-0.2932981252670288,-2.489269733428955
746.967702627182,178.707275390625,-31.020605087280277,-126.71179962158205,-17.795177459716797,-22.500263214111328,-20.254112243652344,-175.37271118164062,-63.179290771484375,-72.12680053710938,4.06461238861084,-10.098825454711914,12.582286834716797,-64.69338989257812,-67.69810485839844,-140.34707641601562,3.638308048248291,1.0338127613067627,0.4940242767333984,88.22101593017578,-22.11302757263184,-112.71257019042967,-5.090029716491699,-10.125843048095703,5.933253288269043,58.642913818359375,-74.00763702392578,159.50372314453125,-2.042089462280273,-1.5400538444519043,-1.966660499572754
746.9976875782013,179.7827606201172,-35.7913818359375,-129.87274169921875,-3.837061882019043,-28.638744354248047,3.568058967590332,-169.15252685546875,-61.41228866577149,-78.1090316772461,2.6029162406921387,-12.847009658813477,6.410099029541016,-68.4508285522461,-63.96772766113281,-133.3684539794922,8.470319747924805,2.2456846237182617,5.5106048583984375,98.97289276123048,-33.8018913269043,-114.90686798095705,-11.909219741821287,-3.11936616897583,6.303609848022461,55.95757675170898,-74.01949310302734,162.42066955566406,-2.6912918090820312,-2.803776264190674,-1.3489866256713867
747.027834892273,-176.79425048828125,-38.758277893066406,-130.92507934570312,-14.281013488769531,-8.701009750366211,0.1676931381225586,-165.2559356689453,-60.73105239868164,-81.46847534179688,-8.281124114990234,-1.0473663806915283,-5.6089277267456055,-61.4713020324707,-58.62677383422852,-129.95046997070312,3.525559902191162,-2.363435745239258,11.966869354248049,102.69012451171876,-42.606693267822266,-116.34022521972656,-9.568124771118164,-1.0031390190124512,4.941324234008789,54.40650177001953,-74.09063720703125,163.79522705078125,-4.267155647277832,-5.076414108276367,0.1039457321166992
747.0575153827667,-174.0946807861328,-39.35466003417969,-132.1540069580078,1.7812631130218506,-3.5197548866271973,-3.070319652557373,-166.993896484375,-61.66770935058594,-85.20111846923828,-0.5265394449234009,-8.204267501831055,-1.65301513671875,-50.29840850830078,-50.7611198425293,-128.11898803710938,-1.114482879638672,-8.448831558227539,10.382329940795898,102.73821258544922,-47.93200302124024,-116.16952514648438,-10.540519714355469,-3.025540828704834,4.247506141662598,58.72018814086914,-74.37226867675781,158.53408813476562,-7.183449745178223,-4.877933502197266,0.0189342498779296
747.0871162414551,-172.1914825439453,-38.984317779541016,-132.8223876953125,-4.823480606079102,-4.372222900390625,0.3884010314941406,-169.32162475585938,-66.79532623291016,-86.94847869873047,-1.7338099479675293,-7.040836334228516,-7.265148162841797,-41.99325180053711,-41.335548400878906,-125.57621002197266,0.0458650812506675,-10.746726989746094,6.465795516967773,102.10292053222656,-52.21723556518555,-113.9909439086914,-9.080135345458984,-3.935801029205322,3.967534065246582,60.60435104370117,-73.89418029785156,155.31845092773438,-4.328746795654297,1.7427215576171875,-1.0978927612304688
747.1475532054901,-172.04481506347656,-38.22924423217773,-133.51803588867188,-3.500452995300293,-2.9361844062805176,-0.1883478164672851,-171.80442810058594,-74.31803131103516,-87.93226623535156,-1.0557243824005127,-1.3221240043640137,-2.8002171516418457,-34.68867874145508,-31.457061767578125,-123.45225524902344,-2.7910704612731934,-12.46551513671875,6.167160987854004,99.14629364013672,-57.07845306396485,-109.79198455810548,-7.618426322937012,-4.949777603149414,6.020230293273926,56.87735748291016,-74.1137466430664,156.06005859375,-1.920097827911377,6.462203025817871,0.0618410110473632
747.1770958900452,-172.24522399902344,-37.91559219360352,-134.2681427001953,-2.5992889404296875,-4.3086442947387695,-0.2139205932617187,-178.3499298095703,-83.16654968261719,-83.28329467773438,0.6645790338516235,2.094888210296631,-0.4196672439575195,-27.62332534790039,-22.26377487182617,-121.58692932128906,-5.627967834472656,-15.511716842651367,0.3694667816162109,94.3158950805664,-61.99076843261719,-103.86211395263672,-4.378211975097656,-6.813677787780762,6.796775817871094,56.39883041381836,-75.57759857177734,154.8627166748047,-1.8256502151489256,5.839613914489746,0.4505739212036133
747.2071623802185,-171.76319885253906,-38.0600700378418,-134.55137634277344,-2.1496353149414062,-4.501761436462402,-0.5246715545654297,41.77787780761719,-87.02863311767578,56.82751083374024,1.365492820739746,6.078094482421875,3.0413742065429688,-22.913917541503903,-14.299214363098145,-118.58197784423828,-5.19123649597168,-14.777563095092772,-2.96361780166626,87.12564086914062,-66.3561782836914,-96.29361724853516,-0.1065995842218399,-6.336101531982422,5.971433639526367,57.88808822631836,-76.62603759765625,151.971435546875,1.8640251159667969,3.2217187881469727,1.921085357666016
747.2379057407379,-171.38449096679688,-38.59411239624024,-134.4779510498047,-2.882172107696533,-3.583150863647461,-0.5841026306152344,24.729047775268555,-78.34494018554688,76.63152313232422,1.5749626159667969,9.720046997070312,0.9282770156860352,-19.58112144470215,-7.885093212127685,-114.82752990722656,-3.5437307357788086,-13.541824340820312,-3.448081970214844,77.34619903564453,-70.22146606445312,-87.88741302490234,2.3582119941711426,-7.059386253356934,3.7083253860473633,58.43472671508789,-77.7908935546875,150.38136291503906,-1.5436217784881592,1.606053590774536,2.2278995513916016
747.2678890228271,-171.9336700439453,-39.44078826904297,-134.5523681640625,-3.4178504943847656,-3.434089183807373,-0.7653207778930664,25.04203224182129,-70.55656433105469,78.37646484375,-1.9765284061431885,11.703399658203123,-1.1026201248168943,-15.622471809387209,-3.2245516777038574,-110.39361572265624,-5.608436584472656,-9.470632553100586,-3.025431632995605,68.03463745117188,-73.75788116455078,-79.26685333251953,1.7887239456176758,-7.083507537841797,2.848562240600586,55.9549674987793,-79.30220794677734,153.32965087890625,-2.1150131225585938,2.846199989318848,1.5333433151245115
747.2978911399841,-172.6224365234375,-40.348663330078125,-134.81097412109375,-2.750784397125244,-4.474486351013184,-1.0982179641723633,23.69206428527832,-64.42042541503906,78.41716003417969,1.005831003189087,11.762081146240234,-2.158151149749756,-8.893996238708496,-0.581460177898407,-106.09371948242188,-4.7860107421875,-6.266012191772461,-5.02085018157959,61.30685806274414,-77.2544174194336,-70.24541473388672,1.2836573123931885,-2.757373332977295,1.9929180145263672,51.733245849609375,-80.81521606445312,158.0917510986328,-2.32065486907959,3.118863582611084,0.0452585220336914
747.3269681930542,-172.92990112304688,-41.129920959472656,-134.76548767089844,-2.1807284355163574,-4.758975982666016,-1.6875953674316406,23.293163299560547,-60.08341217041016,78.27742004394531,2.510256767272949,13.621526718139648,-9.66279411315918,-1.396606206893921,0.8793583512306213,-102.71315002441406,-3.3440804481506348,-5.193982124328613,-4.890569686889648,50.24212646484375,-81.48597717285156,-54.61948013305664,3.377479553222656,-1.6748290061950684,-1.1837968826293943,50.68208694458008,-81.92858123779297,159.4315643310547,-0.921650767326355,2.2201151847839355,-0.8526639938354492
747.3586161136627,-173.19708251953125,-41.6840705871582,-134.49636840820312,-3.2196168899536133,-3.803722381591797,-1.5249910354614258,26.04071617126465,-58.94822311401367,77.08769226074219,2.819986343383789,13.682767868041992,-14.81524658203125,4.02694034576416,2.032368898391724,-100.16604614257812,-2.794731616973877,-2.0395965576171875,-5.5326080322265625,5.909130096435547,-84.78692626953125,-5.643454551696777,3.4880189895629883,0.5258040428161621,-2.2159223556518555,52.09822845458984,-82.84706115722656,158.043701171875,0.1919393539428711,1.3324899673461914,-1.3549718856811523
747.3876655101776,-174.01734924316406,-41.90233612060547,-134.2691192626953,-2.796529769897461,-4.0679931640625,-1.8181638717651367,29.762338638305664,-61.41575622558594,75.0854263305664,-4.673175811767578,11.21601104736328,-5.869544982910156,7.362019538879394,3.153158903121948,-98.88805389404295,-3.343458652496338,1.8380956649780276,-6.056584358215332,-48.98724365234375,-81.69163513183594,52.067264556884766,3.410914897918701,3.5738987922668457,-2.870051860809326,50.98625564575195,-83.53370666503906,159.43153381347656,-0.3836626410484314,0.7785934209823608,-1.7413320541381836
747.4473757743835,-174.9154815673828,-41.511863708496094,-133.8509521484375,-2.1809372901916504,-4.462724685668945,-3.312819004058838,27.08211326599121,-61.9322509765625,73.53290557861328,3.535827159881592,-4.91346549987793,4.517635345458984,10.472451210021973,4.201990604400635,-99.29032135009766,-2.304893493652344,5.73529052734375,-7.592435836791992,-66.38525390625,-76.65083312988281,71.5821762084961,1.6123111248016355,4.083706855773926,-2.682569980621338,48.22504425048828,-84.06192016601562,162.78330993652344,-1.729912519454956,1.3992633819580078,-2.3944954872131348
747.477365732193,-175.33633422851562,-40.08266067504883,-133.03680419921875,-2.6376399993896484,-5.313542366027832,-3.655951976776123,29.76065444946289,-63.900184631347656,71.24722290039062,-0.183031290769577,3.2365589141845703,3.469967842102051,14.140443801879885,4.862122058868408,-101.722900390625,1.8742642402648928,9.116228103637695,-8.321083068847656,-70.38963317871094,-73.43669128417969,80.64517974853516,-1.6674525737762451,4.384292602539063,-2.412371635437012,48.91326522827149,-84.18682098388672,162.49794006347656,-2.7348928451538086,2.466221332550049,-2.568588733673096
747.5076689720154,-175.7153778076172,-37.63514709472656,-131.8743896484375,-3.619210720062256,-6.688974380493164,-0.6289548873901367,28.826526641845703,-65.39708709716797,70.33273315429688,6.455327033996582,0.2730711102485657,4.358311653137207,16.181974411010742,4.730545997619629,-106.14401245117188,10.928361892700195,9.637638092041016,-6.919779777526856,-68.07748413085938,-72.5118637084961,85.57840728759766,-5.146676063537598,9.555591583251951,-1.3563995361328125,54.52696228027344,-83.8497085571289,156.76861572265625,-3.843096256256104,0.6291813850402832,-3.057116985321045
747.5372953414917,-176.84022521972656,-35.0369758605957,-131.1632843017578,-2.8593530654907227,-4.4943037033081055,-0.5422067642211914,30.7982177734375,-66.0564956665039,68.98018646240234,1.636074781417847,0.5052794218063354,4.296212196350098,14.415157318115234,4.03307056427002,-110.81578063964844,16.022232055664062,9.708375930786133,-3.6800689697265625,-65.53573608398438,-73.27129364013672,87.88640594482422,-7.603816032409668,12.275146484375,2.281977653503418,62.92850112915039,-83.59663391113281,147.21279907226562,-6.120604515075684,-5.025840759277344,-1.366623878479004
747.5672824382782,-178.46304321289062,-33.01613235473633,-131.13072204589844,-3.8140134811401367,-0.5509274005889893,0.7818918228149414,31.31468963623047,-66.37073516845703,69.615234375,1.9583652019500728,1.027796506881714,2.7635717391967773,12.50481128692627,3.971725702285767,-112.24620056152344,11.403247833251951,8.961448669433594,-2.1571850776672363,-64.30941009521484,-75.15259552001953,87.22335052490234,-8.067037582397461,9.896366119384766,-2.676097869873047,67.9361343383789,-83.86473846435547,140.62106323242188,-6.284468650817871,-8.387094497680664,4.700945854187012
747.5973455905914,-179.69264221191406,-32.22758483886719,-131.169677734375,-1.539442539215088,0.241699069738388,-0.9805145263671876,32.69691848754883,-66.69123840332031,70.49964141845703,2.1322126388549805,6.777793884277344,-4.107830047607422,13.50566864013672,4.2360005378723145,-109.95730590820312,8.464153289794922,4.954239845275879,-1.9604220390319824,-60.51841354370117,-78.14118957519531,79.74051666259766,-5.102465629577637,7.629117965698242,-0.1953182220458984,53.51445007324219,-84.0711669921875,155.88604736328125,-5.205257415771484,-5.910838127136231,4.1849870681762695
747.6274178028107,-178.36264038085938,-33.09587478637695,-131.36961364746094,0.4738577604293823,-3.9069457054138175,-1.1996574401855469,33.17957305908203,-69.37220001220703,70.2041015625,-2.279516696929932,19.4720458984375,-6.591517448425293,13.409132957458496,4.840502738952637,-105.5454559326172,6.674747467041016,4.495950698852539,-2.119807243347168,-42.5680046081543,-82.19349670410156,56.74104690551758,-2.705941677093506,4.909036636352539,4.621484756469727,38.81006240844727,-83.764892578125,172.98138427734375,-5.904193878173828,-2.002936363220215,-0.1260156631469726
747.6570570468903,-176.3542938232422,-34.39085006713867,-131.6607666015625,-4.359638214111328,-6.259551048278809,-0.936497688293457,36.34980392456055,-74.1636962890625,65.5271987915039,-0.9570956230163574,15.9951171875,-1.0926170349121094,10.195204734802246,5.311519622802734,-101.12310791015624,2.712618827819824,5.498034477233887,-2.388430595397949,18.669164657592773,-83.24581909179688,-8.373626708984375,-0.3780158162117004,1.906059980392456,6.418607711791992,33.07927322387695,-83.45138549804688,-179.6062469482422,-2.358067989349365,1.579620599746704,-2.8745617866516118
747.6870620250702,-175.89852905273438,-34.80436706542969,-132.0879669189453,-5.119898796081543,-3.529305458068848,-0.5491819381713867,47.82731246948242,-79.70380401611328,53.31803131103516,2.852019786834717,8.433462142944336,-0.0392351150512695,6.386821269989014,4.835079669952393,-98.6692352294922,-2.0342578887939453,4.125034332275391,-2.0975613594055176,57.66279220581055,-76.6933364868164,-50.382450103759766,1.2883665561676023,-0.3662382960319519,6.21727180480957,37.17620849609375,-83.5126724243164,177.3832244873047,0.1853667199611663,0.3421230316162109,-3.782707691192627
747.7481648921967,-175.87579345703125,-35.24307632446289,-132.91787719726562,-2.396650791168213,-3.896006584167481,-0.573267936706543,89.78972625732422,-84.03569793701172,13.164660453796388,2.803226947784424,4.962001800537109,0.6946582794189453,3.9596292972564697,3.267772436141968,-98.32478332519533,-2.5722427368164062,0.9442583322525024,-1.1517295837402344,69.38582611083984,-67.74421691894531,-65.2634048461914,2.5412168502807617,-3.197385311126709,7.401134490966797,46.3167839050293,-84.12596893310547,169.88990783691406,1.63456392288208,-0.3679648041725158,-1.3805627822875977
747.7772409915924,-175.83218383789062,-36.10269165039063,-133.53836059570312,-2.5714874267578125,-4.054071426391602,-0.528864860534668,149.32872009277344,-82.32356262207031,-43.325496673583984,0.3182955384254455,1.7947494983673096,0.2821273803710937,2.137586832046509,0.8140297532081604,-99.68025970458984,-1.3440418243408203,0.0173277705907821,-1.7123441696166992,74.23399353027344,-58.39915466308594,-73.39434051513672,2.689105987548828,-6.273783683776856,5.302262306213379,58.00456237792969,-85.16770935058594,158.3718719482422,1.1063899993896484,2.486224174499512,4.788338661193848
747.8081715106964,-176.001953125,-37.405799865722656,-133.9009246826172,-1.722975492477417,-3.892545223236084,0.0037345886230468,173.43006896972656,-77.74642181396484,-64.9947509765625,-0.180151104927063,-0.3650858402252197,-1.438005447387695,-1.0185799598693848,-2.5583300590515137,-101.62255859375,-2.502584457397461,-1.6586289405822754,-2.757106304168701,77.43971252441406,-49.371219635009766,-79.43856048583984,1.9428231716156008,-7.475607872009277,2.184328079223633,67.00992584228516,-85.52906036376953,148.6560821533203,-0.3356677293777466,3.2658658027648926,4.236842155456543
747.8371930122375,-175.87686157226562,-39.44466400146485,-133.87496948242188,-2.8520970344543457,-3.7511472702026367,-0.2955245971679687,-176.62234497070312,-73.41443634033203,-73.34132385253906,-0.6862338781356812,-1.470383644104004,-3.2384400367736816,-3.0106375217437744,-7.381083965301514,-104.57007598876952,-1.616130828857422,-3.2805137634277344,-3.998445987701416,80.65723419189453,-40.94880294799805,-84.668701171875,1.2758042812347412,-8.383371353149414,0.2699899673461914,68.7472915649414,-85.5114517211914,147.25526428222656,0.4420620203018188,1.7742624282836914,1.821995735168457
747.8671865463257,-175.58737182617188,-41.85449600219727,-133.9769287109375,-3.3023581504821777,-3.376687526702881,-0.803619384765625,-172.67884826660156,-70.0643081665039,-77.04334259033203,-0.5564168691635132,-2.2876667976379395,-4.534371376037598,-7.049774646759033,-13.261056900024414,-107.4715805053711,-3.349522113800049,-5.413106918334961,-2.57920503616333,84.2081298828125,-33.26227951049805,-89.4644546508789,1.1081337928771973,-8.373371124267578,-1.424912452697754,70.1295394897461,-86.04488372802734,146.927978515625,0.9203779697418212,1.398568868637085,0.2936592102050781
